application_id,case_id,application_type,status,submitted_at
APP-10832,CASE-02171,renewal_application,in_review,2026-08-26
APP-10833,CASE-06927,initial_application,pending_more_info,2026-01-18
APP-10834,CASE-14956,appeal,pending_more_info,2026-07-27
APP-10835,CASE-09507,initial_application,approved,2026-07-18
APP-10836,CASE-07607,initial_application,submitted,2026-04-03
APP-10837,CASE-13831,initial_application,approved,2026-07-14
APP-10838,CASE-11495,renewal_application,pending_more_info,2026-01-08
APP-10839,CASE-14550,appeal,pending_more_info,2026-01-17
APP-10840,CASE-11088,initial_application,denied,2026-06-28
APP-10841,CASE-05749,initial_application,pending_more_info,2026-04-21
APP-10842,CASE-06017,renewal_application,approved,2026-05-25
APP-10843,CASE-04444,initial_application,submitted,2026-05-03
APP-10844,CASE-07067,appeal,submitted,2026-08-13
APP-10845,CASE-12085,appeal,in_review,2026-03-27
APP-10846,CASE-10688,initial_application,pending_more_info,2026-08-10
APP-10847,CASE-12842,renewal_application,approved,2026-06-14
APP-10848,CASE-13925,renewal_application,submitted,2026-04-27
APP-10849,CASE-06747,initial_application,denied,2026-02-17
APP-10850,CASE-00623,initial_application,denied,2026-01-27
APP-10851,CASE-01007,appeal,pending_more_info,2026-02-08
APP-10852,CASE-07055,appeal,in_review,2026-06-20
APP-10853,CASE-06895,renewal_application,in_review,2026-01-26
APP-10854,CASE-10866,renewal_application,denied,2026-04-24
APP-10855,CASE-02781,appeal,in_review,2026-03-18
APP-10856,CASE-11611,renewal_application,submitted,2026-04-15
APP-10857,CASE-00866,appeal,pending_more_info,2026-03-07
APP-10858,CASE-02882,initial_application,pending_more_info,2026-04-23
APP-10859,CASE-13920,initial_application,pending_more_info,2026-06-12
APP-10860,CASE-07896,renewal_application,in_review,2026-08-17
APP-10861,CASE-10870,renewal_application,in_review,2026-07-03
APP-10862,CASE-02571,initial_application,approved,2026-04-02
APP-10863,CASE-02767,initial_application,submitted,2026-06-09
APP-10864,CASE-01739,appeal,approved,2026-02-06
APP-10865,CASE-08469,appeal,denied,2026-08-04
APP-10866,CASE-01225,initial_application,submitted,2026-05-04
APP-10867,CASE-04162,renewal_application,in_review,2026-07-14
APP-10868,CASE-07760,renewal_application,denied,2026-06-25
APP-10869,CASE-00033,appeal,submitted,2026-08-06
APP-10870,CASE-06742,initial_application,denied,2026-03-05
APP-10871,CASE-04491,initial_application,pending_more_info,2026-03-19
APP-10872,CASE-00701,initial_application,pending_more_info,2026-08-25
APP-10873,CASE-02270,appeal,approved,2026-06-15
APP-10874,CASE-09270,initial_application,approved,2026-07-09
APP-10875,CASE-07591,appeal,approved,2026-06-04
APP-10876,CASE-03693,appeal,denied,2026-01-14
APP-10877,CASE-06149,initial_application,denied,2026-03-01
APP-10878,CASE-05750,appeal,approved,2026-03-21
APP-10879,CASE-12877,renewal_application,submitted,2026-05-15
APP-10880,CASE-02461,initial_application,submitted,2026-02-27
APP-10881,CASE-00638,initial_application,denied,2026-01-05
APP-10882,CASE-06280,appeal,approved,2026-04-28
APP-10883,CASE-01502,initial_application,denied,2026-02-16
APP-10884,CASE-00774,initial_application,pending_more_info,2026-03-11
APP-10885,CASE-01267,initial_application,denied,2026-02-11
APP-10886,CASE-11893,appeal,in_review,2026-01-21
APP-10887,CASE-01030,renewal_application,denied,2026-07-01
APP-10888,CASE-14337,renewal_application,pending_more_info,2026-02-17
APP-10889,CASE-11402,initial_application,submitted,2026-08-17
APP-10890,CASE-02512,renewal_application,pending_more_info,2026-08-23
APP-10891,CASE-10861,appeal,approved,2026-02-02
APP-10892,CASE-07727,initial_application,in_review,2026-01-13
APP-10893,CASE-11330,appeal,submitted,2026-02-27
APP-10894,CASE-11938,renewal_application,approved,2026-06-25
APP-10895,CASE-03232,appeal,denied,2026-06-22
APP-10896,CASE-00772,appeal,approved,2026-06-14
APP-10897,CASE-06369,appeal,in_review,2026-02-05
APP-10898,CASE-10422,renewal_application,pending_more_info,2026-02-26
APP-10899,CASE-00837,renewal_application,approved,2026-07-09
APP-10900,CASE-05462,appeal,denied,2026-04-07
APP-10901,CASE-07182,renewal_application,denied,2026-01-27
APP-10902,CASE-12001,appeal,denied,2026-01-16
APP-10903,CASE-05913,renewal_application,denied,2026-02-16
APP-10904,CASE-07008,appeal,submitted,2026-07-13
APP-10905,CASE-11636,appeal,pending_more_info,2026-07-05
APP-10906,CASE-13378,initial_application,submitted,2026-04-21
APP-10907,CASE-13821,renewal_application,in_review,2026-01-11
APP-10908,CASE-11483,appeal,approved,2026-05-22
APP-10909,CASE-13115,renewal_application,denied,2026-05-25
APP-10910,CASE-07963,appeal,approved,2026-04-06
APP-10911,CASE-01832,renewal_application,pending_more_info,2026-01-08
APP-10912,CASE-07916,appeal,approved,2026-02-12
APP-10913,CASE-02460,initial_application,submitted,2026-06-08
APP-10914,CASE-03834,initial_application,approved,2026-08-22
APP-10915,CASE-04421,appeal,in_review,2026-08-22
APP-10916,CASE-08492,renewal_application,pending_more_info,2026-07-03
APP-10917,CASE-06595,initial_application,denied,2026-01-24
APP-10918,CASE-07708,renewal_application,pending_more_info,2026-07-04
APP-10919,CASE-08503,initial_application,approved,2026-05-19
APP-10920,CASE-13670,renewal_application,in_review,2026-01-15
APP-10921,CASE-05702,appeal,approved,2026-08-15
APP-10922,CASE-05309,appeal,submitted,2026-04-17
APP-10923,CASE-01365,initial_application,approved,2026-06-24
APP-10924,CASE-08246,initial_application,pending_more_info,2026-07-11
APP-10925,CASE-13206,initial_application,approved,2026-08-17
APP-10926,CASE-10548,appeal,pending_more_info,2026-02-11
APP-10927,CASE-01634,renewal_application,submitted,2026-03-14
APP-10928,CASE-12309,initial_application,pending_more_info,2026-08-07
APP-10929,CASE-06427,initial_application,in_review,2026-02-14
APP-10930,CASE-04201,renewal_application,in_review,2026-08-23
APP-10931,CASE-03274,renewal_application,approved,2026-03-09
APP-10932,CASE-11918,renewal_application,pending_more_info,2026-01-24
APP-10933,CASE-07025,appeal,approved,2026-04-28
APP-10934,CASE-03545,renewal_application,denied,2026-06-06
APP-10935,CASE-03869,renewal_application,submitted,2026-05-18
APP-10936,CASE-12088,initial_application,submitted,2026-05-11
APP-10937,CASE-04277,initial_application,denied,2026-08-25
APP-10938,CASE-01444,initial_application,denied,2026-06-28
APP-10939,CASE-11404,initial_application,in_review,2026-07-23
APP-10940,CASE-07312,initial_application,pending_more_info,2026-03-20
APP-10941,CASE-14534,initial_application,approved,2026-08-21
APP-10942,CASE-08627,renewal_application,submitted,2026-01-17
APP-10943,CASE-01921,renewal_application,denied,2026-04-12
APP-10944,CASE-12859,renewal_application,approved,2026-01-09
APP-10945,CASE-05974,initial_application,approved,2026-05-17
APP-10946,CASE-08117,appeal,approved,2026-01-27
APP-10947,CASE-02093,initial_application,submitted,2026-07-22
APP-10948,CASE-07835,renewal_application,pending_more_info,2026-04-08
APP-10949,CASE-10160,initial_application,in_review,2026-08-07
APP-10950,CASE-11780,renewal_application,in_review,2026-03-08
APP-10951,CASE-08221,appeal,in_review,2026-01-12
APP-10952,CASE-04728,appeal,submitted,2026-04-24
APP-10953,CASE-12856,initial_application,denied,2026-05-07
APP-10954,CASE-05789,initial_application,approved,2026-06-17
APP-10955,CASE-06443,initial_application,submitted,2026-05-05
APP-10956,CASE-06573,appeal,in_review,2026-03-08
APP-10957,CASE-11703,initial_application,in_review,2026-08-21
APP-10958,CASE-00904,appeal,in_review,2026-08-25
APP-10959,CASE-13874,appeal,submitted,2026-05-21
APP-10960,CASE-06017,renewal_application,in_review,2026-05-25
APP-10961,CASE-00046,initial_application,denied,2026-04-09
APP-10962,CASE-10409,appeal,pending_more_info,2026-07-12
APP-10963,CASE-12930,renewal_application,submitted,2026-04-20
APP-10964,CASE-06331,initial_application,approved,2026-06-06
APP-10965,CASE-04035,initial_application,approved,2026-06-20
APP-10966,CASE-03062,initial_application,in_review,2026-06-10
APP-10967,CASE-13825,initial_application,in_review,2026-08-22
APP-10968,CASE-00171,renewal_application,approved,2026-02-23
APP-10969,CASE-03802,renewal_application,submitted,2026-01-09
APP-10970,CASE-07658,initial_application,approved,2026-04-22
APP-10971,CASE-07133,appeal,denied,2026-02-17
APP-10972,CASE-09975,renewal_application,in_review,2026-06-09
APP-10973,CASE-11559,appeal,in_review,2026-01-14
APP-10974,CASE-10947,initial_application,pending_more_info,2026-07-02
APP-10975,CASE-10080,appeal,approved,2026-03-18
APP-10976,CASE-07059,initial_application,approved,2026-05-16
APP-10977,CASE-08832,appeal,in_review,2026-07-03
APP-10978,CASE-12207,initial_application,pending_more_info,2026-03-19
APP-10979,CASE-08667,initial_application,submitted,2026-07-04
APP-10980,CASE-12534,appeal,submitted,2026-02-07
APP-10981,CASE-11450,appeal,pending_more_info,2026-04-21
APP-10982,CASE-11448,renewal_application,submitted,2026-07-04
APP-10983,CASE-05007,renewal_application,in_review,2026-06-16
APP-10984,CASE-10593,renewal_application,approved,2026-07-21
APP-10985,CASE-02536,appeal,denied,2026-01-01
APP-10986,CASE-11959,initial_application,denied,2026-07-04
APP-10987,CASE-08575,renewal_application,in_review,2026-08-04
APP-10988,CASE-00673,initial_application,submitted,2026-05-18
APP-10989,CASE-13188,appeal,pending_more_info,2026-07-19
APP-10990,CASE-12373,initial_application,submitted,2026-04-20
APP-10991,CASE-11267,initial_application,pending_more_info,2026-05-13
APP-10992,CASE-03973,initial_application,pending_more_info,2026-08-10
APP-10993,CASE-11728,renewal_application,submitted,2026-01-03
APP-10994,CASE-13354,renewal_application,submitted,2026-06-05
APP-10995,CASE-07349,initial_application,in_review,2026-05-08
APP-10996,CASE-03863,renewal_application,in_review,2026-02-27
APP-10997,CASE-02449,renewal_application,denied,2026-03-02
APP-10998,CASE-13674,renewal_application,submitted,2026-08-18
APP-10999,CASE-02710,appeal,denied,2026-02-03
APP-11000,CASE-03907,initial_application,in_review,2026-02-18
APP-11001,CASE-10699,initial_application,in_review,2026-05-20
APP-11002,CASE-03885,appeal,approved,2026-01-11
APP-11003,CASE-04990,appeal,in_review,2026-08-18
APP-11004,CASE-13321,appeal,submitted,2026-07-22
APP-11005,CASE-09735,appeal,approved,2026-03-16
APP-11006,CASE-00805,renewal_application,pending_more_info,2026-07-14
APP-11007,CASE-06860,renewal_application,pending_more_info,2026-03-27
APP-11008,CASE-00079,renewal_application,pending_more_info,2026-08-11
APP-11009,CASE-13570,renewal_application,in_review,2026-01-19
APP-11010,CASE-14796,initial_application,approved,2026-01-09
APP-11011,CASE-14105,initial_application,in_review,2026-08-17
APP-11012,CASE-07685,renewal_application,pending_more_info,2026-01-28
APP-11013,CASE-04094,appeal,denied,2026-01-10
APP-11014,CASE-13039,renewal_application,approved,2026-01-20
APP-11015,CASE-05246,initial_application,pending_more_info,2026-02-07
APP-11016,CASE-03257,renewal_application,submitted,2026-07-05
APP-11017,CASE-00308,renewal_application,approved,2026-06-15
APP-11018,CASE-14578,appeal,denied,2026-07-09
APP-11019,CASE-12960,initial_application,approved,2026-02-25
APP-11020,CASE-10633,renewal_application,submitted,2026-08-25
APP-11021,CASE-10281,appeal,pending_more_info,2026-08-26
APP-11022,CASE-08667,renewal_application,in_review,2026-07-04
APP-11023,CASE-04583,appeal,in_review,2026-08-08
APP-11024,CASE-02512,appeal,in_review,2026-08-23
APP-11025,CASE-00043,appeal,denied,2026-03-02
APP-11026,CASE-11570,initial_application,approved,2026-03-11
APP-11027,CASE-11214,initial_application,approved,2026-07-24
APP-11028,CASE-01543,renewal_application,pending_more_info,2026-01-02
APP-11029,CASE-02706,initial_application,submitted,2026-01-04
APP-11030,CASE-04259,renewal_application,approved,2026-03-19
APP-11031,CASE-13791,initial_application,in_review,2026-02-26
APP-11032,CASE-03335,appeal,approved,2026-03-14
APP-11033,CASE-07551,appeal,denied,2026-08-19
APP-11034,CASE-10958,initial_application,pending_more_info,2026-07-01
APP-11035,CASE-08288,appeal,approved,2026-01-14
APP-11036,CASE-01559,initial_application,denied,2026-01-20
APP-11037,CASE-13384,renewal_application,approved,2026-05-28
APP-11038,CASE-14738,appeal,denied,2026-05-24
APP-11039,CASE-10535,initial_application,submitted,2026-03-24
APP-11040,CASE-08025,appeal,pending_more_info,2026-03-07
APP-11041,CASE-13143,initial_application,submitted,2026-06-03
APP-11042,CASE-12876,renewal_application,approved,2026-05-06
APP-11043,CASE-06049,appeal,pending_more_info,2026-02-08
APP-11044,CASE-14093,appeal,approved,2026-01-05
APP-11045,CASE-05015,renewal_application,in_review,2026-05-04
APP-11046,CASE-03864,appeal,in_review,2026-08-26
APP-11047,CASE-12106,renewal_application,in_review,2026-06-08
APP-11048,CASE-13384,initial_application,submitted,2026-05-28
APP-11049,CASE-12027,initial_application,pending_more_info,2026-03-24
APP-11050,CASE-12401,initial_application,pending_more_info,2026-06-24
APP-11051,CASE-01477,appeal,in_review,2026-06-20
APP-11052,CASE-02621,appeal,submitted,2026-08-20
APP-11053,CASE-09682,initial_application,approved,2026-07-05
APP-11054,CASE-01301,appeal,pending_more_info,2026-03-01
APP-11055,CASE-10808,appeal,approved,2026-06-07
APP-11056,CASE-14527,renewal_application,approved,2026-08-07
APP-11057,CASE-01648,initial_application,pending_more_info,2026-01-05
APP-11058,CASE-01700,initial_application,in_review,2026-06-19
APP-11059,CASE-04874,renewal_application,denied,2026-06-27
APP-11060,CASE-14113,initial_application,approved,2026-08-17
APP-11061,CASE-00271,appeal,submitted,2026-01-02
APP-11062,CASE-06694,appeal,denied,2026-05-19
APP-11063,CASE-02433,appeal,submitted,2026-01-06
APP-11064,CASE-13578,initial_application,approved,2026-08-18
APP-11065,CASE-02402,initial_application,in_review,2026-02-25
APP-11066,CASE-02257,renewal_application,pending_more_info,2026-05-12
APP-11067,CASE-09287,appeal,pending_more_info,2026-03-10
APP-11068,CASE-06712,appeal,denied,2026-04-14
APP-11069,CASE-01574,initial_application,submitted,2026-05-21
APP-11070,CASE-01770,initial_application,submitted,2026-06-01
APP-11071,CASE-10154,renewal_application,denied,2026-03-13
APP-11072,CASE-14690,initial_application,approved,2026-03-20
APP-11073,CASE-00407,initial_application,in_review,2026-06-01
APP-11074,CASE-14291,appeal,in_review,2026-08-13
APP-11075,CASE-13651,renewal_application,pending_more_info,2026-02-22
APP-11076,CASE-05245,initial_application,submitted,2026-07-04
APP-11077,CASE-07216,initial_application,in_review,2026-04-05
APP-11078,CASE-02604,initial_application,approved,2026-03-22
APP-11079,CASE-07061,renewal_application,denied,2026-05-06
APP-11080,CASE-09288,appeal,in_review,2026-04-20
APP-11081,CASE-12102,initial_application,in_review,2026-03-13
APP-11082,CASE-04467,renewal_application,denied,2026-07-18
APP-11083,CASE-02551,renewal_application,approved,2026-05-03
APP-11084,CASE-03253,appeal,in_review,2026-03-18
APP-11085,CASE-08515,appeal,in_review,2026-01-20
APP-11086,CASE-01504,appeal,approved,2026-01-26
APP-11087,CASE-08616,initial_application,in_review,2026-07-26
APP-11088,CASE-14012,renewal_application,denied,2026-07-03
APP-11089,CASE-02009,appeal,in_review,2026-06-04
APP-11090,CASE-00660,appeal,pending_more_info,2026-01-28
APP-11091,CASE-02984,initial_application,denied,2026-08-14
APP-11092,CASE-14324,appeal,approved,2026-05-21
APP-11093,CASE-00414,renewal_application,denied,2026-05-19
APP-11094,CASE-14189,initial_application,pending_more_info,2026-03-27
APP-11095,CASE-03500,initial_application,pending_more_info,2026-01-20
APP-11096,CASE-10480,initial_application,submitted,2026-04-23
APP-11097,CASE-14170,initial_application,denied,2026-04-20
APP-11098,CASE-08207,renewal_application,in_review,2026-06-17
APP-11099,CASE-10515,initial_application,pending_more_info,2026-05-20
APP-11100,CASE-11436,renewal_application,in_review,2026-06-22
APP-11101,CASE-10566,appeal,pending_more_info,2026-07-15
APP-11102,CASE-13343,appeal,in_review,2026-05-09
APP-11103,CASE-03481,appeal,in_review,2026-07-23
APP-11104,CASE-07998,initial_application,submitted,2026-06-01
APP-11105,CASE-14041,appeal,in_review,2026-01-28
APP-11106,CASE-12845,initial_application,denied,2026-08-02
APP-11107,CASE-04991,renewal_application,submitted,2026-08-05
APP-11108,CASE-04324,renewal_application,approved,2026-01-10
APP-11109,CASE-02201,appeal,pending_more_info,2026-02-20
APP-11110,CASE-01977,appeal,in_review,2026-03-26
APP-11111,CASE-10516,appeal,denied,2026-08-25
APP-11112,CASE-13235,renewal_application,pending_more_info,2026-03-21
APP-11113,CASE-10524,renewal_application,approved,2026-05-16
APP-11114,CASE-09217,renewal_application,pending_more_info,2026-03-19
APP-11115,CASE-07153,appeal,denied,2026-02-15
APP-11116,CASE-09380,initial_application,approved,2026-02-12
APP-11117,CASE-09150,appeal,approved,2026-03-19
APP-11118,CASE-08238,appeal,pending_more_info,2026-02-18
APP-11119,CASE-11239,renewal_application,approved,2026-07-18
APP-11120,CASE-08209,appeal,submitted,2026-03-10
APP-11121,CASE-06051,renewal_application,denied,2026-03-21
APP-11122,CASE-02039,renewal_application,denied,2026-01-25
APP-11123,CASE-06173,initial_application,in_review,2026-08-21
APP-11124,CASE-02878,appeal,in_review,2026-03-24
