citizen_id,note
CIT-00001,Fully synthetic citizen; not a real person.
CIT-04503,Fully synthetic citizen; not a real person.
CIT-04504,Fully synthetic citizen; not a real person.
CIT-04505,Fully synthetic citizen; not a real person.
CIT-04506,Fully synthetic citizen; not a real person.
CIT-04507,Fully synthetic citizen; not a real person.
CIT-04508,Fully synthetic citizen; not a real person.
CIT-04509,Fully synthetic citizen; not a real person.
CIT-04510,Fully synthetic citizen; not a real person.
CIT-04511,Fully synthetic citizen; not a real person.
CIT-04512,Fully synthetic citizen; not a real person.
CIT-04513,Fully synthetic citizen; not a real person.
CIT-04514,Fully synthetic citizen; not a real person.
CIT-04515,Fully synthetic citizen; not a real person.
CIT-04516,Fully synthetic citizen; not a real person.
CIT-04517,Fully synthetic citizen; not a real person.
CIT-04518,Fully synthetic citizen; not a real person.
CIT-04519,Fully synthetic citizen; not a real person.
CIT-04520,Fully synthetic citizen; not a real person.
CIT-04521,Fully synthetic citizen; not a real person.
CIT-04522,Fully synthetic citizen; not a real person.
CIT-04523,Fully synthetic citizen; not a real person.
CIT-04524,Fully synthetic citizen; not a real person.
CIT-04525,Fully synthetic citizen; not a real person.
CIT-04526,Fully synthetic citizen; not a real person.
CIT-04527,Fully synthetic citizen; not a real person.
CIT-04528,Fully synthetic citizen; not a real person.
CIT-04529,Fully synthetic citizen; not a real person.
CIT-04530,Fully synthetic citizen; not a real person.
CIT-04531,Fully synthetic citizen; not a real person.
CIT-04532,Fully synthetic citizen; not a real person.
CIT-04533,Fully synthetic citizen; not a real person.
CIT-04534,Fully synthetic citizen; not a real person.
CIT-04535,Fully synthetic citizen; not a real person.
CIT-04536,Fully synthetic citizen; not a real person.
CIT-04537,Fully synthetic citizen; not a real person.
CIT-04538,Fully synthetic citizen; not a real person.
CIT-04539,Fully synthetic citizen; not a real person.
CIT-04540,Fully synthetic citizen; not a real person.
CIT-04541,Fully synthetic citizen; not a real person.
CIT-04542,Fully synthetic citizen; not a real person.
CIT-04543,Fully synthetic citizen; not a real person.
CIT-04544,Fully synthetic citizen; not a real person.
CIT-04545,Fully synthetic citizen; not a real person.
CIT-04546,Fully synthetic citizen; not a real person.
CIT-04547,Fully synthetic citizen; not a real person.
CIT-04548,Fully synthetic citizen; not a real person.
CIT-04549,Fully synthetic citizen; not a real person.
CIT-04550,Fully synthetic citizen; not a real person.
CIT-04551,Fully synthetic citizen; not a real person.
CIT-04552,Fully synthetic citizen; not a real person.
CIT-04553,Fully synthetic citizen; not a real person.
CIT-04554,Fully synthetic citizen; not a real person.
CIT-04555,Fully synthetic citizen; not a real person.
CIT-04556,Fully synthetic citizen; not a real person.
CIT-04557,Fully synthetic citizen; not a real person.
CIT-04558,Fully synthetic citizen; not a real person.
CIT-04559,Fully synthetic citizen; not a real person.
CIT-04560,Fully synthetic citizen; not a real person.
CIT-04561,Fully synthetic citizen; not a real person.
CIT-04562,Fully synthetic citizen; not a real person.
CIT-04563,Fully synthetic citizen; not a real person.
CIT-04564,Fully synthetic citizen; not a real person.
CIT-04565,Fully synthetic citizen; not a real person.
CIT-04566,Fully synthetic citizen; not a real person.
CIT-04567,Fully synthetic citizen; not a real person.
CIT-04568,Fully synthetic citizen; not a real person.
CIT-04569,Fully synthetic citizen; not a real person.
CIT-04570,Fully synthetic citizen; not a real person.
CIT-04571,Fully synthetic citizen; not a real person.
CIT-04572,Fully synthetic citizen; not a real person.
CIT-04573,Fully synthetic citizen; not a real person.
CIT-04574,Fully synthetic citizen; not a real person.
CIT-04575,Fully synthetic citizen; not a real person.
CIT-04576,Fully synthetic citizen; not a real person.
CIT-04577,Fully synthetic citizen; not a real person.
CIT-04578,Fully synthetic citizen; not a real person.
CIT-04579,Fully synthetic citizen; not a real person.
CIT-04580,Fully synthetic citizen; not a real person.
CIT-04581,Fully synthetic citizen; not a real person.
CIT-04582,Fully synthetic citizen; not a real person.
CIT-04583,Fully synthetic citizen; not a real person.
CIT-04584,Fully synthetic citizen; not a real person.
CIT-04585,Fully synthetic citizen; not a real person.
CIT-04586,Fully synthetic citizen; not a real person.
CIT-04587,Fully synthetic citizen; not a real person.
CIT-04588,Fully synthetic citizen; not a real person.
CIT-04589,Fully synthetic citizen; not a real person.
CIT-04590,Fully synthetic citizen; not a real person.
CIT-04591,Fully synthetic citizen; not a real person.
CIT-04592,Fully synthetic citizen; not a real person.
CIT-04593,Fully synthetic citizen; not a real person.
CIT-04594,Fully synthetic citizen; not a real person.
CIT-04595,Fully synthetic citizen; not a real person.
CIT-04596,Fully synthetic citizen; not a real person.
CIT-04597,Fully synthetic citizen; not a real person.
CIT-04598,Fully synthetic citizen; not a real person.
CIT-04599,Fully synthetic citizen; not a real person.
CIT-04600,Fully synthetic citizen; not a real person.
CIT-04601,Fully synthetic citizen; not a real person.
CIT-04602,Fully synthetic citizen; not a real person.
CIT-04603,Fully synthetic citizen; not a real person.
CIT-04604,Fully synthetic citizen; not a real person.
CIT-04605,Fully synthetic citizen; not a real person.
CIT-04606,Fully synthetic citizen; not a real person.
CIT-04607,Fully synthetic citizen; not a real person.
CIT-04608,Fully synthetic citizen; not a real person.
CIT-04609,Fully synthetic citizen; not a real person.
CIT-04610,Fully synthetic citizen; not a real person.
CIT-04611,Fully synthetic citizen; not a real person.
CIT-04612,Fully synthetic citizen; not a real person.
CIT-04613,Fully synthetic citizen; not a real person.
CIT-04614,Fully synthetic citizen; not a real person.
CIT-04615,Fully synthetic citizen; not a real person.
CIT-04616,Fully synthetic citizen; not a real person.
CIT-04617,Fully synthetic citizen; not a real person.
CIT-04618,Fully synthetic citizen; not a real person.
CIT-04619,Fully synthetic citizen; not a real person.
CIT-04620,Fully synthetic citizen; not a real person.
CIT-04621,Fully synthetic citizen; not a real person.
CIT-04622,Fully synthetic citizen; not a real person.
CIT-04623,Fully synthetic citizen; not a real person.
CIT-04624,Fully synthetic citizen; not a real person.
CIT-04625,Fully synthetic citizen; not a real person.
CIT-04626,Fully synthetic citizen; not a real person.
CIT-04627,Fully synthetic citizen; not a real person.
CIT-04628,Fully synthetic citizen; not a real person.
CIT-04629,Fully synthetic citizen; not a real person.
CIT-04630,Fully synthetic citizen; not a real person.
CIT-04631,Fully synthetic citizen; not a real person.
CIT-04632,Fully synthetic citizen; not a real person.
CIT-04633,Fully synthetic citizen; not a real person.
CIT-04634,Fully synthetic citizen; not a real person.
CIT-04635,Fully synthetic citizen; not a real person.
CIT-04636,Fully synthetic citizen; not a real person.
CIT-04637,Fully synthetic citizen; not a real person.
CIT-04638,Fully synthetic citizen; not a real person.
CIT-04639,Fully synthetic citizen; not a real person.
CIT-04640,Fully synthetic citizen; not a real person.
CIT-04641,Fully synthetic citizen; not a real person.
CIT-04642,Fully synthetic citizen; not a real person.
CIT-04643,Fully synthetic citizen; not a real person.
CIT-04644,Fully synthetic citizen; not a real person.
CIT-04645,Fully synthetic citizen; not a real person.
CIT-04646,Fully synthetic citizen; not a real person.
CIT-04647,Fully synthetic citizen; not a real person.
CIT-04648,Fully synthetic citizen; not a real person.
CIT-04649,Fully synthetic citizen; not a real person.
CIT-04650,Fully synthetic citizen; not a real person.
CIT-04651,Fully synthetic citizen; not a real person.
CIT-04652,Fully synthetic citizen; not a real person.
CIT-04653,Fully synthetic citizen; not a real person.
CIT-04654,Fully synthetic citizen; not a real person.
CIT-04655,Fully synthetic citizen; not a real person.
CIT-04656,Fully synthetic citizen; not a real person.
CIT-04657,Fully synthetic citizen; not a real person.
CIT-04658,Fully synthetic citizen; not a real person.
CIT-04659,Fully synthetic citizen; not a real person.
CIT-04660,Fully synthetic citizen; not a real person.
CIT-04661,Fully synthetic citizen; not a real person.
CIT-04662,Fully synthetic citizen; not a real person.
CIT-04663,Fully synthetic citizen; not a real person.
CIT-04664,Fully synthetic citizen; not a real person.
CIT-04665,Fully synthetic citizen; not a real person.
CIT-04666,Fully synthetic citizen; not a real person.
CIT-04667,Fully synthetic citizen; not a real person.
CIT-04668,Fully synthetic citizen; not a real person.
CIT-04669,Fully synthetic citizen; not a real person.
CIT-04670,Fully synthetic citizen; not a real person.
CIT-04671,Fully synthetic citizen; not a real person.
CIT-04672,Fully synthetic citizen; not a real person.
CIT-04673,Fully synthetic citizen; not a real person.
CIT-04674,Fully synthetic citizen; not a real person.
CIT-04675,Fully synthetic citizen; not a real person.
CIT-04676,Fully synthetic citizen; not a real person.
CIT-04677,Fully synthetic citizen; not a real person.
CIT-04678,Fully synthetic citizen; not a real person.
CIT-04679,Fully synthetic citizen; not a real person.
CIT-04680,Fully synthetic citizen; not a real person.
CIT-04681,Fully synthetic citizen; not a real person.
CIT-04682,Fully synthetic citizen; not a real person.
CIT-04683,Fully synthetic citizen; not a real person.
CIT-04684,Fully synthetic citizen; not a real person.
CIT-04685,Fully synthetic citizen; not a real person.
CIT-04686,Fully synthetic citizen; not a real person.
CIT-04687,Fully synthetic citizen; not a real person.
CIT-04688,Fully synthetic citizen; not a real person.
CIT-04689,Fully synthetic citizen; not a real person.
CIT-04690,Fully synthetic citizen; not a real person.
CIT-04691,Fully synthetic citizen; not a real person.
CIT-04692,Fully synthetic citizen; not a real person.
CIT-04693,Fully synthetic citizen; not a real person.
CIT-04694,Fully synthetic citizen; not a real person.
CIT-04695,Fully synthetic citizen; not a real person.
CIT-04696,Fully synthetic citizen; not a real person.
CIT-04697,Fully synthetic citizen; not a real person.
CIT-04698,Fully synthetic citizen; not a real person.
CIT-04699,Fully synthetic citizen; not a real person.
CIT-04700,Fully synthetic citizen; not a real person.
CIT-04701,Fully synthetic citizen; not a real person.
CIT-04702,Fully synthetic citizen; not a real person.
CIT-04703,Fully synthetic citizen; not a real person.
CIT-04704,Fully synthetic citizen; not a real person.
CIT-04705,Fully synthetic citizen; not a real person.
CIT-04706,Fully synthetic citizen; not a real person.
CIT-04707,Fully synthetic citizen; not a real person.
CIT-04708,Fully synthetic citizen; not a real person.
CIT-04709,Fully synthetic citizen; not a real person.
CIT-04710,Fully synthetic citizen; not a real person.
CIT-04711,Fully synthetic citizen; not a real person.
CIT-04712,Fully synthetic citizen; not a real person.
CIT-04713,Fully synthetic citizen; not a real person.
CIT-04714,Fully synthetic citizen; not a real person.
CIT-04715,Fully synthetic citizen; not a real person.
CIT-04716,Fully synthetic citizen; not a real person.
CIT-04717,Fully synthetic citizen; not a real person.
CIT-04718,Fully synthetic citizen; not a real person.
CIT-04719,Fully synthetic citizen; not a real person.
CIT-04720,Fully synthetic citizen; not a real person.
CIT-04721,Fully synthetic citizen; not a real person.
CIT-04722,Fully synthetic citizen; not a real person.
CIT-04723,Fully synthetic citizen; not a real person.
CIT-04724,Fully synthetic citizen; not a real person.
CIT-04725,Fully synthetic citizen; not a real person.
CIT-04726,Fully synthetic citizen; not a real person.
CIT-04727,Fully synthetic citizen; not a real person.
CIT-04728,Fully synthetic citizen; not a real person.
CIT-04729,Fully synthetic citizen; not a real person.
CIT-04730,Fully synthetic citizen; not a real person.
CIT-04731,Fully synthetic citizen; not a real person.
CIT-04732,Fully synthetic citizen; not a real person.
CIT-04733,Fully synthetic citizen; not a real person.
CIT-04734,Fully synthetic citizen; not a real person.
CIT-04735,Fully synthetic citizen; not a real person.
CIT-04736,Fully synthetic citizen; not a real person.
CIT-04737,Fully synthetic citizen; not a real person.
CIT-04738,Fully synthetic citizen; not a real person.
CIT-04739,Fully synthetic citizen; not a real person.
CIT-04740,Fully synthetic citizen; not a real person.
CIT-04741,Fully synthetic citizen; not a real person.
CIT-04742,Fully synthetic citizen; not a real person.
CIT-04743,Fully synthetic citizen; not a real person.
CIT-04744,Fully synthetic citizen; not a real person.
CIT-04745,Fully synthetic citizen; not a real person.
CIT-04746,Fully synthetic citizen; not a real person.
CIT-04747,Fully synthetic citizen; not a real person.
CIT-04748,Fully synthetic citizen; not a real person.
CIT-04749,Fully synthetic citizen; not a real person.
CIT-04750,Fully synthetic citizen; not a real person.
CIT-04751,Fully synthetic citizen; not a real person.
CIT-04752,Fully synthetic citizen; not a real person.
CIT-04753,Fully synthetic citizen; not a real person.
CIT-04754,Fully synthetic citizen; not a real person.
