signal_id,product_id,store_id,signal_type,trend_percent,detected_at
SIG-06121,PROD-01271,STORE-0036,decline,-15.4,2026-06-21
SIG-06122,PROD-03369,STORE-0219,decline,-38.6,2026-01-02
SIG-06123,PROD-01405,STORE-0143,spike,46.1,2026-08-22
SIG-06124,PROD-04753,STORE-0193,seasonal,70.0,2026-07-07
SIG-06125,PROD-03499,STORE-0176,spike,65.1,2026-05-01
SIG-06126,PROD-03124,STORE-0402,seasonal,37.7,2026-07-17
SIG-06127,PROD-01621,STORE-0228,decline,71.9,2026-06-10
SIG-06128,PROD-01410,STORE-0047,spike,-0.2,2026-05-12
SIG-06129,PROD-04937,STORE-0060,decline,26.2,2026-03-08
SIG-06130,PROD-03523,STORE-0476,decline,76.0,2026-04-27
SIG-06131,PROD-04164,STORE-0409,spike,-20.9,2026-08-04
SIG-06132,PROD-00017,STORE-0031,decline,30.2,2026-07-17
SIG-06133,PROD-00869,STORE-0207,spike,29.6,2026-07-17
SIG-06134,PROD-02981,STORE-0171,spike,4.7,2026-06-03
SIG-06135,PROD-02779,STORE-0445,spike,-31.0,2026-05-02
SIG-06136,PROD-02842,STORE-0463,spike,15.5,2026-03-09
SIG-06137,PROD-03632,STORE-0309,seasonal,-0.4,2026-08-04
SIG-06138,PROD-02060,STORE-0275,seasonal,34.7,2026-08-03
SIG-06139,PROD-00153,STORE-0179,seasonal,5.9,2026-02-15
SIG-06140,PROD-01827,STORE-0292,spike,-37.8,2026-04-27
SIG-06141,PROD-04823,STORE-0078,seasonal,-15.8,2026-06-26
SIG-06142,PROD-00972,STORE-0306,seasonal,33.7,2026-07-20
SIG-06143,PROD-03043,STORE-0202,seasonal,51.9,2026-03-03
SIG-06144,PROD-00854,STORE-0196,decline,11.9,2026-04-10
SIG-06145,PROD-03382,STORE-0232,seasonal,16.7,2026-07-21
SIG-06146,PROD-00577,STORE-0132,spike,4.6,2026-06-13
SIG-06147,PROD-04143,STORE-0380,decline,60.2,2026-04-22
SIG-06148,PROD-04638,STORE-0242,spike,52.4,2026-01-21
SIG-06149,PROD-03246,STORE-0127,spike,65.0,2026-08-21
SIG-06150,PROD-02518,STORE-0149,seasonal,-11.8,2026-02-12
SIG-06151,PROD-01413,STORE-0336,spike,20.3,2026-03-27
SIG-06152,PROD-04911,STORE-0295,decline,3.5,2026-08-24
SIG-06153,PROD-01546,STORE-0063,decline,48.1,2026-08-06
SIG-06154,PROD-04677,STORE-0098,seasonal,5.8,2026-01-11
SIG-06155,PROD-04609,STORE-0175,seasonal,-33.7,2026-06-22
SIG-06156,PROD-00779,STORE-0344,spike,65.3,2026-03-15
SIG-06157,PROD-00956,STORE-0078,seasonal,-37.2,2026-07-14
SIG-06158,PROD-02782,STORE-0437,spike,60.8,2026-02-05
SIG-06159,PROD-00799,STORE-0309,decline,79.4,2026-05-09
SIG-06160,PROD-04685,STORE-0418,seasonal,8.6,2026-06-19
SIG-06161,PROD-03743,STORE-0080,decline,-28.5,2026-05-27
SIG-06162,PROD-00554,STORE-0120,spike,28.9,2026-04-26
SIG-06163,PROD-02365,STORE-0096,spike,26.2,2026-01-02
SIG-06164,PROD-01068,STORE-0112,spike,-30.4,2026-03-25
SIG-06165,PROD-01884,STORE-0148,seasonal,-39.3,2026-03-21
SIG-06166,PROD-00718,STORE-0041,spike,58.4,2026-02-01
SIG-06167,PROD-01277,STORE-0212,seasonal,-16.5,2026-05-11
SIG-06168,PROD-01504,STORE-0409,seasonal,-16.8,2026-06-16
SIG-06169,PROD-04292,STORE-0115,spike,5.1,2026-03-08
SIG-06170,PROD-02396,STORE-0433,spike,76.4,2026-06-18
SIG-06171,PROD-01741,STORE-0428,decline,47.2,2026-06-04
SIG-06172,PROD-04423,STORE-0280,seasonal,19.5,2026-03-10
SIG-06173,PROD-03463,STORE-0323,seasonal,53.2,2026-02-16
SIG-06174,PROD-01103,STORE-0405,decline,3.4,2026-03-03
SIG-06175,PROD-00402,STORE-0314,spike,75.8,2026-06-22
SIG-06176,PROD-03526,STORE-0340,seasonal,-4.6,2026-05-21
SIG-06177,PROD-03733,STORE-0295,seasonal,-13.3,2026-08-02
SIG-06178,PROD-01482,STORE-0139,seasonal,52.1,2026-05-08
SIG-06179,PROD-04838,STORE-0285,spike,56.4,2026-07-22
SIG-06180,PROD-01280,STORE-0057,decline,-17.3,2026-03-21
SIG-06181,PROD-04205,STORE-0342,decline,-6.0,2026-01-03
SIG-06182,PROD-04422,STORE-0464,decline,18.6,2026-02-14
SIG-06183,PROD-02332,STORE-0331,decline,26.2,2026-08-23
SIG-06184,PROD-00954,STORE-0466,seasonal,23.0,2026-06-24
SIG-06185,PROD-02973,STORE-0226,spike,-18.0,2026-01-23
SIG-06186,PROD-03671,STORE-0213,spike,-33.1,2026-03-06
SIG-06187,PROD-01987,STORE-0121,decline,79.4,2026-04-07
SIG-06188,PROD-04940,STORE-0237,spike,58.0,2026-03-11
SIG-06189,PROD-01417,STORE-0291,spike,58.6,2026-01-25
SIG-06190,PROD-02791,STORE-0058,seasonal,-35.4,2026-01-19
SIG-06191,PROD-02453,STORE-0064,spike,-32.1,2026-03-13
SIG-06192,PROD-04102,STORE-0297,spike,-12.4,2026-03-16
SIG-06193,PROD-00828,STORE-0392,spike,-35.8,2026-07-04
SIG-06194,PROD-00677,STORE-0166,spike,8.8,2026-04-20
SIG-06195,PROD-02834,STORE-0031,spike,20.8,2026-05-17
SIG-06196,PROD-02378,STORE-0440,spike,32.2,2026-04-17
SIG-06197,PROD-02838,STORE-0211,seasonal,-38.9,2026-01-12
SIG-06198,PROD-04471,STORE-0319,seasonal,18.7,2026-06-01
SIG-06199,PROD-02885,STORE-0014,decline,-7.8,2026-01-06
SIG-06200,PROD-04430,STORE-0289,decline,48.0,2026-02-11
SIG-06201,PROD-03619,STORE-0152,decline,-5.1,2026-04-07
SIG-06202,PROD-04715,STORE-0076,decline,-30.7,2026-03-02
SIG-06203,PROD-00927,STORE-0085,decline,78.8,2026-02-09
SIG-06204,PROD-02602,STORE-0372,spike,63.0,2026-04-26
SIG-06205,PROD-00119,STORE-0037,spike,-29.4,2026-04-13
SIG-06206,PROD-04183,STORE-0393,decline,-1.7,2026-06-10
SIG-06207,PROD-01225,STORE-0336,seasonal,50.7,2026-07-16
SIG-06208,PROD-00706,STORE-0311,spike,-2.8,2026-06-01
SIG-06209,PROD-01224,STORE-0027,spike,47.2,2026-01-23
SIG-06210,PROD-03920,STORE-0102,spike,47.5,2026-03-23
SIG-06211,PROD-04274,STORE-0245,spike,-6.4,2026-07-16
SIG-06212,PROD-03280,STORE-0496,seasonal,4.6,2026-07-08
SIG-06213,PROD-00848,STORE-0314,seasonal,54.3,2026-02-17
SIG-06214,PROD-03979,STORE-0309,decline,52.8,2026-04-27
SIG-06215,PROD-01606,STORE-0134,spike,-34.2,2026-05-11
SIG-06216,PROD-03461,STORE-0377,spike,-22.9,2026-04-18
SIG-06217,PROD-04198,STORE-0070,decline,9.6,2026-04-07
SIG-06218,PROD-00353,STORE-0208,decline,-15.9,2026-01-27
SIG-06219,PROD-01500,STORE-0485,seasonal,53.0,2026-07-12
SIG-06220,PROD-03186,STORE-0099,seasonal,13.1,2026-06-14
SIG-06221,PROD-01631,STORE-0452,decline,70.7,2026-07-25
SIG-06222,PROD-01926,STORE-0439,seasonal,-8.0,2026-06-14
SIG-06223,PROD-00564,STORE-0082,seasonal,12.5,2026-06-01
SIG-06224,PROD-04168,STORE-0155,decline,-27.4,2026-07-24
SIG-06225,PROD-03026,STORE-0235,decline,-32.1,2026-05-05
SIG-06226,PROD-04351,STORE-0378,spike,20.4,2026-06-13
SIG-06227,PROD-04565,STORE-0258,spike,61.3,2026-08-25
SIG-06228,PROD-01171,STORE-0270,spike,-27.1,2026-06-21
SIG-06229,PROD-01417,STORE-0375,spike,64.1,2026-07-13
SIG-06230,PROD-00577,STORE-0205,seasonal,67.6,2026-02-12
SIG-06231,PROD-01093,STORE-0474,seasonal,-38.4,2026-02-03
SIG-06232,PROD-01059,STORE-0396,seasonal,24.7,2026-06-05
SIG-06233,PROD-01435,STORE-0127,decline,4.2,2026-06-12
SIG-06234,PROD-04665,STORE-0162,spike,50.4,2026-01-12
SIG-06235,PROD-02894,STORE-0268,decline,14.6,2026-05-13
SIG-06236,PROD-02122,STORE-0061,spike,-32.3,2026-04-05
SIG-06237,PROD-00801,STORE-0132,spike,79.9,2026-04-15
SIG-06238,PROD-04449,STORE-0037,spike,1.6,2026-02-12
SIG-06239,PROD-04157,STORE-0115,seasonal,60.3,2026-07-05
SIG-06240,PROD-02040,STORE-0189,spike,74.7,2026-08-14
SIG-06241,PROD-02237,STORE-0371,decline,-20.7,2026-03-21
SIG-06242,PROD-04982,STORE-0441,seasonal,-2.0,2026-03-08
SIG-06243,PROD-02566,STORE-0385,spike,37.0,2026-03-05
SIG-06244,PROD-00989,STORE-0033,spike,-8.0,2026-02-08
SIG-06245,PROD-00418,STORE-0197,spike,25.1,2026-01-16
SIG-06246,PROD-03372,STORE-0388,seasonal,-21.2,2026-02-06
SIG-06247,PROD-04651,STORE-0291,decline,4.2,2026-06-04
SIG-06248,PROD-00044,STORE-0031,seasonal,63.3,2026-05-24
SIG-06249,PROD-04945,STORE-0031,decline,63.3,2026-05-07
SIG-06250,PROD-01302,STORE-0313,seasonal,-33.3,2026-05-06
SIG-06251,PROD-03171,STORE-0316,spike,18.0,2026-06-09
SIG-06252,PROD-04645,STORE-0201,decline,-7.8,2026-07-25
SIG-06253,PROD-01421,STORE-0335,decline,-20.9,2026-03-27
SIG-06254,PROD-01148,STORE-0207,spike,-11.1,2026-04-02
SIG-06255,PROD-04222,STORE-0170,decline,34.6,2026-04-03
SIG-06256,PROD-03321,STORE-0009,spike,16.6,2026-02-26
SIG-06257,PROD-01006,STORE-0247,spike,15.3,2026-06-18
SIG-06258,PROD-01974,STORE-0176,seasonal,54.8,2026-04-08
SIG-06259,PROD-02989,STORE-0418,spike,10.3,2026-07-11
SIG-06260,PROD-00444,STORE-0459,seasonal,35.5,2026-06-08
SIG-06261,PROD-02213,STORE-0024,spike,-35.5,2026-01-07
SIG-06262,PROD-00095,STORE-0190,decline,-35.8,2026-06-13
SIG-06263,PROD-00022,STORE-0051,seasonal,70.9,2026-02-20
SIG-06264,PROD-04775,STORE-0205,spike,50.0,2026-03-05
SIG-06265,PROD-01453,STORE-0123,spike,17.5,2026-08-01
SIG-06266,PROD-04092,STORE-0172,seasonal,-38.2,2026-05-16
SIG-06267,PROD-00512,STORE-0103,seasonal,-18.1,2026-05-05
SIG-06268,PROD-02479,STORE-0392,decline,45.4,2026-07-15
SIG-06269,PROD-00650,STORE-0063,spike,58.3,2026-04-10
SIG-06270,PROD-03948,STORE-0374,seasonal,14.3,2026-02-09
SIG-06271,PROD-02375,STORE-0048,decline,6.1,2026-05-15
SIG-06272,PROD-01440,STORE-0009,decline,44.6,2026-01-24
SIG-06273,PROD-04079,STORE-0251,spike,-38.9,2026-06-03
SIG-06274,PROD-02677,STORE-0333,decline,-6.4,2026-01-07
SIG-06275,PROD-03947,STORE-0193,spike,1.3,2026-01-03
SIG-06276,PROD-03452,STORE-0321,spike,52.8,2026-05-10
SIG-06277,PROD-04358,STORE-0283,seasonal,55.5,2026-08-11
SIG-06278,PROD-02750,STORE-0124,spike,7.4,2026-06-02
SIG-06279,PROD-02041,STORE-0035,decline,-22.1,2026-01-26
SIG-06280,PROD-03523,STORE-0199,seasonal,65.1,2026-03-22
SIG-06281,PROD-01495,STORE-0162,spike,-18.8,2026-08-03
SIG-06282,PROD-04641,STORE-0004,spike,-23.7,2026-02-13
SIG-06283,PROD-01035,STORE-0176,spike,-34.3,2026-07-27
SIG-06284,PROD-03000,STORE-0404,spike,66.8,2026-03-08
SIG-06285,PROD-03956,STORE-0366,spike,-38.7,2026-03-11
SIG-06286,PROD-00884,STORE-0019,spike,42.8,2026-04-25
SIG-06287,PROD-04704,STORE-0217,spike,-6.8,2026-04-07
SIG-06288,PROD-01469,STORE-0255,seasonal,43.8,2026-02-22
SIG-06289,PROD-02685,STORE-0051,seasonal,-5.8,2026-08-07
SIG-06290,PROD-01909,STORE-0062,spike,32.9,2026-03-02
SIG-06291,PROD-02621,STORE-0092,decline,17.3,2026-07-08
SIG-06292,PROD-02457,STORE-0297,decline,36.7,2026-01-01
SIG-06293,PROD-00599,STORE-0456,seasonal,29.9,2026-08-09
SIG-06294,PROD-02057,STORE-0309,seasonal,20.5,2026-02-10
SIG-06295,PROD-03142,STORE-0082,seasonal,-6.5,2026-04-03
SIG-06296,PROD-04109,STORE-0051,spike,29.2,2026-05-17
SIG-06297,PROD-04639,STORE-0337,spike,-13.0,2026-07-13
SIG-06298,PROD-00185,STORE-0224,decline,65.1,2026-02-22
SIG-06299,PROD-04430,STORE-0117,seasonal,60.4,2026-04-15
SIG-06300,PROD-04392,STORE-0346,decline,27.8,2026-03-04
SIG-06301,PROD-03982,STORE-0061,decline,-26.9,2026-02-10
SIG-06302,PROD-02173,STORE-0455,seasonal,27.7,2026-04-21
SIG-06303,PROD-01176,STORE-0207,spike,58.2,2026-07-11
SIG-06304,PROD-00567,STORE-0486,decline,-31.4,2026-03-07
SIG-06305,PROD-02506,STORE-0455,spike,22.6,2026-05-26
SIG-06306,PROD-02111,STORE-0442,seasonal,33.8,2026-04-05
SIG-06307,PROD-00359,STORE-0135,seasonal,-21.3,2026-08-07
SIG-06308,PROD-04179,STORE-0197,spike,-13.6,2026-03-08
SIG-06309,PROD-02139,STORE-0052,seasonal,55.8,2026-01-25
SIG-06310,PROD-01179,STORE-0416,seasonal,51.9,2026-01-27
SIG-06311,PROD-03778,STORE-0180,decline,24.3,2026-03-09
SIG-06312,PROD-03990,STORE-0149,seasonal,34.3,2026-05-16
SIG-06313,PROD-01812,STORE-0475,decline,22.5,2026-03-16
SIG-06314,PROD-03909,STORE-0237,seasonal,-20.5,2026-08-05
SIG-06315,PROD-03040,STORE-0236,decline,-0.5,2026-05-17
SIG-06316,PROD-02041,STORE-0233,decline,7.1,2026-08-08
SIG-06317,PROD-01928,STORE-0488,spike,69.7,2026-04-25
SIG-06318,PROD-00593,STORE-0400,decline,26.1,2026-07-26
SIG-06319,PROD-04159,STORE-0473,spike,70.8,2026-08-08
SIG-06320,PROD-04817,STORE-0052,seasonal,57.6,2026-04-07
SIG-06321,PROD-02020,STORE-0227,spike,46.9,2026-06-17
SIG-06322,PROD-03868,STORE-0096,spike,33.7,2026-03-21
SIG-06323,PROD-04187,STORE-0260,decline,-5.0,2026-04-11
SIG-06324,PROD-02321,STORE-0128,seasonal,49.7,2026-04-05
SIG-06325,PROD-01629,STORE-0040,spike,-26.5,2026-04-03
SIG-06326,PROD-00896,STORE-0467,seasonal,1.6,2026-01-10
SIG-06327,PROD-02380,STORE-0245,spike,5.9,2026-06-04
SIG-06328,PROD-02090,STORE-0047,decline,54.8,2026-01-22
SIG-06329,PROD-00049,STORE-0028,seasonal,-9.2,2026-07-05
SIG-06330,PROD-00877,STORE-0228,spike,-30.3,2026-02-24
SIG-06331,PROD-03447,STORE-0427,spike,-38.0,2026-01-28
SIG-06332,PROD-04224,STORE-0229,decline,-33.8,2026-05-26
SIG-06333,PROD-01872,STORE-0175,spike,36.4,2026-08-28
SIG-06334,PROD-02951,STORE-0387,seasonal,-32.2,2026-06-09
SIG-06335,PROD-04043,STORE-0109,seasonal,36.6,2026-01-07
SIG-06336,PROD-00586,STORE-0057,spike,-31.5,2026-03-25
SIG-06337,PROD-02822,STORE-0038,decline,-13.5,2026-02-03
SIG-06338,PROD-02373,STORE-0270,spike,28.8,2026-06-14
SIG-06339,PROD-01143,STORE-0382,spike,41.3,2026-07-21
SIG-06340,PROD-03306,STORE-0302,decline,-32.8,2026-01-04
SIG-06341,PROD-01948,STORE-0413,decline,8.2,2026-05-20
SIG-06342,PROD-01679,STORE-0309,seasonal,-13.0,2026-02-08
SIG-06343,PROD-02423,STORE-0114,spike,69.1,2026-08-11
SIG-06344,PROD-02779,STORE-0274,spike,7.1,2026-07-11
SIG-06345,PROD-01537,STORE-0189,decline,19.1,2026-04-25
SIG-06346,PROD-01965,STORE-0191,seasonal,-24.9,2026-08-16
SIG-06347,PROD-04856,STORE-0056,seasonal,45.4,2026-07-23
SIG-06348,PROD-00170,STORE-0126,seasonal,33.8,2026-02-27
SIG-06349,PROD-04638,STORE-0182,spike,-28.0,2026-05-25
SIG-06350,PROD-03689,STORE-0269,spike,72.4,2026-01-25
SIG-06351,PROD-03453,STORE-0407,seasonal,62.4,2026-05-04
SIG-06352,PROD-02501,STORE-0102,decline,69.6,2026-03-05
SIG-06353,PROD-03049,STORE-0329,spike,30.6,2026-07-03
SIG-06354,PROD-00001,STORE-0406,spike,46.8,2026-04-05
SIG-06355,PROD-02034,STORE-0079,spike,36.4,2026-06-09
SIG-06356,PROD-02235,STORE-0178,seasonal,52.6,2026-07-07
SIG-06357,PROD-04667,STORE-0428,spike,-36.5,2026-06-26
SIG-06358,PROD-04886,STORE-0131,decline,15.4,2026-01-01
SIG-06359,PROD-01452,STORE-0073,spike,75.5,2026-07-25
SIG-06360,PROD-00267,STORE-0057,seasonal,72.8,2026-01-22
SIG-06361,PROD-03300,STORE-0447,seasonal,73.6,2026-06-23
SIG-06362,PROD-04020,STORE-0476,spike,5.4,2026-08-01
SIG-06363,PROD-02448,STORE-0202,seasonal,22.7,2026-01-19
SIG-06364,PROD-02992,STORE-0294,seasonal,34.0,2026-01-28
SIG-06365,PROD-04374,STORE-0422,spike,30.3,2026-07-19
SIG-06366,PROD-03662,STORE-0039,decline,12.7,2026-04-24
SIG-06367,PROD-01681,STORE-0309,decline,-33.1,2026-01-09
SIG-06368,PROD-00347,STORE-0363,decline,-24.7,2026-07-20
SIG-06369,PROD-01163,STORE-0029,decline,13.6,2026-02-05
SIG-06370,PROD-02463,STORE-0183,seasonal,12.9,2026-02-18
SIG-06371,PROD-02969,STORE-0102,seasonal,12.8,2026-02-16
SIG-06372,PROD-04120,STORE-0110,decline,78.4,2026-02-02
SIG-06373,PROD-04565,STORE-0315,decline,-38.8,2026-06-08
SIG-06374,PROD-03253,STORE-0419,seasonal,64.9,2026-04-25
SIG-06375,PROD-00498,STORE-0464,seasonal,-33.8,2026-08-07
SIG-06376,PROD-02772,STORE-0279,seasonal,40.5,2026-01-17
SIG-06377,PROD-00805,STORE-0113,seasonal,-25.0,2026-05-12
SIG-06378,PROD-00004,STORE-0122,decline,9.1,2026-04-24
SIG-06379,PROD-04833,STORE-0008,seasonal,21.8,2026-03-14
SIG-06380,PROD-03383,STORE-0242,spike,-6.1,2026-06-02
SIG-06381,PROD-00175,STORE-0350,seasonal,21.3,2026-02-26
SIG-06382,PROD-00644,STORE-0447,seasonal,58.7,2026-01-23
SIG-06383,PROD-02542,STORE-0459,decline,20.0,2026-07-03
SIG-06384,PROD-00394,STORE-0418,decline,-7.7,2026-06-15
SIG-06385,PROD-01822,STORE-0155,seasonal,-37.9,2026-06-18
SIG-06386,PROD-00113,STORE-0416,seasonal,71.7,2026-02-27
SIG-06387,PROD-03382,STORE-0427,decline,50.7,2026-08-04
SIG-06388,PROD-00321,STORE-0350,seasonal,51.8,2026-08-04
SIG-06389,PROD-00353,STORE-0451,seasonal,58.3,2026-03-27
SIG-06390,PROD-04823,STORE-0126,spike,48.2,2026-04-05
SIG-06391,PROD-04523,STORE-0229,decline,35.7,2026-01-03
SIG-06392,PROD-02270,STORE-0448,seasonal,-7.9,2026-08-01
SIG-06393,PROD-00513,STORE-0397,decline,39.8,2026-06-10
SIG-06394,PROD-03880,STORE-0405,seasonal,23.9,2026-01-20
SIG-06395,PROD-00999,STORE-0169,seasonal,70.8,2026-07-14
SIG-06396,PROD-02440,STORE-0037,spike,50.7,2026-03-16
SIG-06397,PROD-00405,STORE-0091,spike,-33.0,2026-01-06
SIG-06398,PROD-04942,STORE-0127,seasonal,28.9,2026-08-26
SIG-06399,PROD-00559,STORE-0476,decline,50.6,2026-06-21
SIG-06400,PROD-03875,STORE-0243,spike,10.7,2026-07-17
SIG-06401,PROD-01757,STORE-0380,spike,-0.6,2026-05-28
SIG-06402,PROD-00892,STORE-0457,spike,35.8,2026-06-28
SIG-06403,PROD-04646,STORE-0061,decline,-13.0,2026-08-28
SIG-06404,PROD-03998,STORE-0360,spike,72.1,2026-03-24
SIG-06405,PROD-02017,STORE-0153,spike,64.3,2026-01-22
SIG-06406,PROD-03055,STORE-0206,spike,59.2,2026-06-22
SIG-06407,PROD-02130,STORE-0402,seasonal,49.3,2026-08-06
SIG-06408,PROD-00683,STORE-0067,decline,45.8,2026-05-28
SIG-06409,PROD-02670,STORE-0288,spike,29.5,2026-07-24
SIG-06410,PROD-02459,STORE-0443,decline,-17.9,2026-07-18
SIG-06411,PROD-04075,STORE-0350,decline,31.6,2026-02-11
SIG-06412,PROD-02854,STORE-0264,spike,-29.8,2026-07-27
SIG-06413,PROD-03685,STORE-0500,seasonal,-3.3,2026-04-10
SIG-06414,PROD-03233,STORE-0465,decline,-9.9,2026-02-19
SIG-06415,PROD-03345,STORE-0406,decline,-23.1,2026-05-27
SIG-06416,PROD-00817,STORE-0258,seasonal,-17.4,2026-05-21
SIG-06417,PROD-03778,STORE-0039,seasonal,13.2,2026-05-04
SIG-06418,PROD-04273,STORE-0002,spike,29.5,2026-02-27
SIG-06419,PROD-03378,STORE-0333,spike,-27.3,2026-02-02
SIG-06420,PROD-01941,STORE-0092,decline,24.1,2026-03-25
SIG-06421,PROD-02679,STORE-0442,seasonal,-15.9,2026-02-19
SIG-06422,PROD-01315,STORE-0322,spike,51.5,2026-08-03
SIG-06423,PROD-02499,STORE-0191,decline,71.4,2026-08-10
SIG-06424,PROD-02630,STORE-0106,spike,-0.8,2026-03-05
SIG-06425,PROD-02728,STORE-0131,decline,15.8,2026-03-06
SIG-06426,PROD-03318,STORE-0242,seasonal,24.3,2026-06-19
SIG-06427,PROD-02902,STORE-0336,seasonal,42.8,2026-07-19
SIG-06428,PROD-01626,STORE-0017,decline,68.4,2026-08-23
SIG-06429,PROD-02938,STORE-0010,spike,38.4,2026-02-11
SIG-06430,PROD-04047,STORE-0375,seasonal,4.8,2026-03-07
SIG-06431,PROD-00574,STORE-0089,spike,44.2,2026-04-13
SIG-06432,PROD-04087,STORE-0418,spike,66.4,2026-08-22
SIG-06433,PROD-00906,STORE-0427,seasonal,29.1,2026-02-03
SIG-06434,PROD-02116,STORE-0125,seasonal,-33.3,2026-07-21
SIG-06435,PROD-02205,STORE-0090,spike,38.7,2026-01-06
SIG-06436,PROD-02871,STORE-0458,decline,-35.9,2026-06-19
SIG-06437,PROD-04120,STORE-0104,decline,12.9,2026-02-03
SIG-06438,PROD-02343,STORE-0029,spike,3.3,2026-04-28
SIG-06439,PROD-04762,STORE-0141,seasonal,64.0,2026-04-07
SIG-06440,PROD-02226,STORE-0035,decline,70.9,2026-04-13
SIG-06441,PROD-03400,STORE-0189,spike,-7.4,2026-08-06
SIG-06442,PROD-03672,STORE-0031,spike,75.1,2026-04-22
SIG-06443,PROD-04984,STORE-0454,decline,26.2,2026-01-01
SIG-06444,PROD-00041,STORE-0081,seasonal,33.8,2026-07-08
SIG-06445,PROD-00987,STORE-0140,decline,65.0,2026-05-13
SIG-06446,PROD-01554,STORE-0190,decline,7.2,2026-01-22
SIG-06447,PROD-01861,STORE-0145,seasonal,23.8,2026-03-03
SIG-06448,PROD-00612,STORE-0062,spike,42.4,2026-03-09
SIG-06449,PROD-01162,STORE-0316,seasonal,77.2,2026-03-05
SIG-06450,PROD-04821,STORE-0286,spike,-3.3,2026-01-17
SIG-06451,PROD-02011,STORE-0308,decline,55.3,2026-07-18
SIG-06452,PROD-04826,STORE-0144,seasonal,10.3,2026-03-20
SIG-06453,PROD-03071,STORE-0489,seasonal,2.1,2026-03-25
SIG-06454,PROD-03204,STORE-0200,decline,-12.1,2026-02-23
SIG-06455,PROD-03970,STORE-0490,spike,35.9,2026-07-03
SIG-06456,PROD-01639,STORE-0455,spike,14.6,2026-03-14
SIG-06457,PROD-03217,STORE-0101,spike,43.5,2026-01-17
SIG-06458,PROD-01800,STORE-0370,seasonal,58.8,2026-04-22
SIG-06459,PROD-00595,STORE-0202,spike,-23.2,2026-05-10
SIG-06460,PROD-01617,STORE-0101,spike,0.4,2026-01-14
SIG-06461,PROD-03763,STORE-0083,spike,-7.5,2026-04-09
SIG-06462,PROD-02233,STORE-0003,spike,56.7,2026-07-18
SIG-06463,PROD-02523,STORE-0337,seasonal,56.8,2026-01-01
SIG-06464,PROD-03910,STORE-0017,seasonal,1.7,2026-04-13
SIG-06465,PROD-03868,STORE-0367,spike,9.7,2026-02-10
SIG-06466,PROD-03038,STORE-0382,decline,7.1,2026-06-25
SIG-06467,PROD-02496,STORE-0251,seasonal,72.4,2026-07-18
SIG-06468,PROD-01122,STORE-0496,seasonal,-6.4,2026-04-11
SIG-06469,PROD-04966,STORE-0302,seasonal,50.3,2026-02-26
SIG-06470,PROD-02138,STORE-0102,seasonal,-9.3,2026-02-24
SIG-06471,PROD-01054,STORE-0018,seasonal,22.2,2026-03-23
SIG-06472,PROD-03605,STORE-0022,seasonal,46.8,2026-03-21
SIG-06473,PROD-02371,STORE-0442,seasonal,56.4,2026-01-26
SIG-06474,PROD-04015,STORE-0338,spike,21.2,2026-07-12
SIG-06475,PROD-01073,STORE-0133,decline,-11.8,2026-07-07
SIG-06476,PROD-02335,STORE-0027,seasonal,69.1,2026-02-11
SIG-06477,PROD-01546,STORE-0473,decline,60.9,2026-07-19
SIG-06478,PROD-03974,STORE-0131,spike,-26.7,2026-03-02
SIG-06479,PROD-00353,STORE-0163,spike,72.8,2026-03-21
SIG-06480,PROD-02267,STORE-0280,decline,0.1,2026-06-25
SIG-06481,PROD-04600,STORE-0003,decline,32.8,2026-03-16
SIG-06482,PROD-00118,STORE-0370,decline,-37.8,2026-03-21
SIG-06483,PROD-04674,STORE-0054,decline,14.6,2026-01-16
SIG-06484,PROD-00440,STORE-0326,spike,4.8,2026-02-15
SIG-06485,PROD-03483,STORE-0023,decline,71.6,2026-08-09
SIG-06486,PROD-03925,STORE-0166,spike,-26.6,2026-04-27
SIG-06487,PROD-01377,STORE-0424,seasonal,17.8,2026-04-17
SIG-06488,PROD-00897,STORE-0021,seasonal,11.2,2026-07-05
SIG-06489,PROD-04501,STORE-0453,spike,52.1,2026-08-16
SIG-06490,PROD-01336,STORE-0071,decline,-29.2,2026-08-05
SIG-06491,PROD-00134,STORE-0269,seasonal,21.1,2026-01-08
SIG-06492,PROD-01421,STORE-0407,decline,-24.4,2026-02-28
SIG-06493,PROD-00726,STORE-0417,spike,-8.2,2026-05-10
SIG-06494,PROD-02465,STORE-0192,seasonal,73.7,2026-06-26
SIG-06495,PROD-03917,STORE-0272,spike,36.3,2026-07-15
SIG-06496,PROD-04670,STORE-0042,decline,73.2,2026-03-21
SIG-06497,PROD-00392,STORE-0145,decline,17.6,2026-04-09
SIG-06498,PROD-04911,STORE-0410,decline,42.3,2026-05-10
SIG-06499,PROD-03989,STORE-0284,decline,50.2,2026-07-24
SIG-06500,PROD-01321,STORE-0393,seasonal,-28.6,2026-02-21
SIG-06501,PROD-01575,STORE-0202,seasonal,56.2,2026-08-24
SIG-06502,PROD-00744,STORE-0034,spike,43.5,2026-04-09
SIG-06503,PROD-03832,STORE-0168,decline,56.9,2026-05-21
SIG-06504,PROD-02660,STORE-0296,decline,52.8,2026-07-06
SIG-06505,PROD-00334,STORE-0316,seasonal,66.2,2026-06-13
SIG-06506,PROD-01787,STORE-0104,decline,49.5,2026-02-10
SIG-06507,PROD-02428,STORE-0087,spike,69.7,2026-05-20
SIG-06508,PROD-01751,STORE-0060,decline,-13.8,2026-07-18
