inventory_id,store_id,product_id,quantity_on_hand,reorder_point
INV-28331,STORE-0167,PROD-01601,31,19
INV-28332,STORE-0115,PROD-03671,117,36
INV-28333,STORE-0094,PROD-00200,54,19
INV-28334,STORE-0250,PROD-03477,188,29
INV-28335,STORE-0050,PROD-04574,14,49
INV-28336,STORE-0210,PROD-00259,162,50
INV-28337,STORE-0386,PROD-00843,76,31
INV-28338,STORE-0274,PROD-00228,133,30
INV-28339,STORE-0390,PROD-04297,65,44
INV-28340,STORE-0165,PROD-04080,156,50
INV-28341,STORE-0200,PROD-00211,5,27
INV-28342,STORE-0373,PROD-00839,161,50
INV-28343,STORE-0046,PROD-03523,164,35
INV-28344,STORE-0361,PROD-03939,194,35
INV-28345,STORE-0405,PROD-00203,141,39
INV-28346,STORE-0302,PROD-01239,15,14
INV-28347,STORE-0329,PROD-03129,28,25
INV-28348,STORE-0216,PROD-04348,168,54
INV-28349,STORE-0086,PROD-01686,58,56
INV-28350,STORE-0447,PROD-03477,96,14
INV-28351,STORE-0119,PROD-04476,100,17
INV-28352,STORE-0467,PROD-02945,25,49
INV-28353,STORE-0311,PROD-00818,20,56
INV-28354,STORE-0275,PROD-00494,131,59
INV-28355,STORE-0207,PROD-03027,168,24
INV-28356,STORE-0138,PROD-03282,95,47
INV-28357,STORE-0141,PROD-03828,75,30
INV-28358,STORE-0090,PROD-03370,118,50
INV-28359,STORE-0315,PROD-04532,131,30
INV-28360,STORE-0006,PROD-01908,98,51
INV-28361,STORE-0108,PROD-04332,43,21
INV-28362,STORE-0087,PROD-04801,55,24
INV-28363,STORE-0414,PROD-02754,161,60
INV-28364,STORE-0343,PROD-04334,139,28
INV-28365,STORE-0171,PROD-01897,114,10
INV-28366,STORE-0049,PROD-04606,85,18
INV-28367,STORE-0237,PROD-02157,24,46
INV-28368,STORE-0118,PROD-02298,102,38
INV-28369,STORE-0173,PROD-01907,173,36
INV-28370,STORE-0280,PROD-02964,192,12
INV-28371,STORE-0149,PROD-03344,184,42
INV-28372,STORE-0406,PROD-02722,172,42
INV-28373,STORE-0243,PROD-04674,14,25
INV-28374,STORE-0442,PROD-01341,90,25
INV-28375,STORE-0484,PROD-04432,19,17
INV-28376,STORE-0416,PROD-00184,33,15
INV-28377,STORE-0327,PROD-04778,151,21
INV-28378,STORE-0289,PROD-04296,116,56
INV-28379,STORE-0293,PROD-00080,184,37
INV-28380,STORE-0347,PROD-04834,77,42
INV-28381,STORE-0475,PROD-04439,16,15
INV-28382,STORE-0320,PROD-00396,20,21
INV-28383,STORE-0283,PROD-00625,117,29
INV-28384,STORE-0410,PROD-01716,66,50
INV-28385,STORE-0174,PROD-00438,169,54
INV-28386,STORE-0256,PROD-00375,149,50
INV-28387,STORE-0225,PROD-02689,182,21
INV-28388,STORE-0271,PROD-02252,114,47
INV-28389,STORE-0200,PROD-04753,101,55
INV-28390,STORE-0285,PROD-03333,182,45
INV-28391,STORE-0326,PROD-03137,146,14
INV-28392,STORE-0370,PROD-04526,157,60
INV-28393,STORE-0116,PROD-01297,109,18
INV-28394,STORE-0493,PROD-03345,196,33
INV-28395,STORE-0350,PROD-02263,181,25
INV-28396,STORE-0493,PROD-04219,141,24
INV-28397,STORE-0364,PROD-02455,79,41
INV-28398,STORE-0152,PROD-01164,34,31
INV-28399,STORE-0392,PROD-04596,166,35
INV-28400,STORE-0107,PROD-04947,61,39
INV-28401,STORE-0126,PROD-02783,78,59
INV-28402,STORE-0432,PROD-04490,174,24
INV-28403,STORE-0118,PROD-04312,156,59
INV-28404,STORE-0423,PROD-00392,44,60
INV-28405,STORE-0170,PROD-04373,8,25
INV-28406,STORE-0425,PROD-01476,18,39
INV-28407,STORE-0332,PROD-01258,108,29
INV-28408,STORE-0075,PROD-03025,150,53
INV-28409,STORE-0091,PROD-04450,182,56
INV-28410,STORE-0145,PROD-04385,103,46
INV-28411,STORE-0048,PROD-02244,64,43
INV-28412,STORE-0078,PROD-01808,34,23
INV-28413,STORE-0013,PROD-03161,199,46
INV-28414,STORE-0018,PROD-04839,111,12
INV-28415,STORE-0163,PROD-00809,122,40
INV-28416,STORE-0017,PROD-04289,36,17
INV-28417,STORE-0270,PROD-05000,145,32
INV-28418,STORE-0032,PROD-01864,103,35
INV-28419,STORE-0297,PROD-04701,177,36
INV-28420,STORE-0472,PROD-02480,97,50
INV-28421,STORE-0065,PROD-01350,93,38
INV-28422,STORE-0425,PROD-02647,45,36
INV-28423,STORE-0171,PROD-00977,126,53
INV-28424,STORE-0414,PROD-03270,6,60
INV-28425,STORE-0227,PROD-03803,157,19
INV-28426,STORE-0022,PROD-03926,69,12
INV-28427,STORE-0116,PROD-04528,181,20
INV-28428,STORE-0274,PROD-04540,184,56
INV-28429,STORE-0454,PROD-02241,122,20
INV-28430,STORE-0110,PROD-00659,97,22
INV-28431,STORE-0011,PROD-00818,22,43
INV-28432,STORE-0070,PROD-03794,108,11
INV-28433,STORE-0116,PROD-02904,156,23
INV-28434,STORE-0263,PROD-04163,178,29
INV-28435,STORE-0485,PROD-03282,102,39
INV-28436,STORE-0135,PROD-01666,87,27
INV-28437,STORE-0302,PROD-00219,45,60
INV-28438,STORE-0473,PROD-00752,15,46
INV-28439,STORE-0213,PROD-02216,29,19
INV-28440,STORE-0317,PROD-00324,27,34
INV-28441,STORE-0498,PROD-04957,14,43
INV-28442,STORE-0304,PROD-04608,31,34
INV-28443,STORE-0125,PROD-03231,163,60
INV-28444,STORE-0309,PROD-04509,143,50
INV-28445,STORE-0150,PROD-03287,15,20
INV-28446,STORE-0344,PROD-01185,49,33
INV-28447,STORE-0196,PROD-03816,65,28
INV-28448,STORE-0458,PROD-00706,75,20
INV-28449,STORE-0043,PROD-03097,31,51
INV-28450,STORE-0297,PROD-03729,93,19
INV-28451,STORE-0109,PROD-02485,134,30
INV-28452,STORE-0131,PROD-01160,49,27
INV-28453,STORE-0124,PROD-04533,69,50
INV-28454,STORE-0093,PROD-02024,19,36
INV-28455,STORE-0381,PROD-04176,180,29
INV-28456,STORE-0472,PROD-01327,125,13
INV-28457,STORE-0128,PROD-04995,83,49
INV-28458,STORE-0013,PROD-02376,10,30
INV-28459,STORE-0262,PROD-02772,138,43
INV-28460,STORE-0054,PROD-04066,43,25
INV-28461,STORE-0088,PROD-03849,140,29
INV-28462,STORE-0426,PROD-04749,76,42
INV-28463,STORE-0091,PROD-00259,102,21
INV-28464,STORE-0380,PROD-00788,87,56
INV-28465,STORE-0268,PROD-04953,135,12
INV-28466,STORE-0138,PROD-01875,184,41
INV-28467,STORE-0192,PROD-04268,176,48
INV-28468,STORE-0427,PROD-04729,189,26
INV-28469,STORE-0025,PROD-01634,13,22
INV-28470,STORE-0165,PROD-04087,92,41
INV-28471,STORE-0296,PROD-00163,93,23
INV-28472,STORE-0035,PROD-01370,57,38
INV-28473,STORE-0460,PROD-02302,66,59
INV-28474,STORE-0276,PROD-00009,131,42
INV-28475,STORE-0093,PROD-00819,27,60
INV-28476,STORE-0496,PROD-03050,132,19
INV-28477,STORE-0478,PROD-04490,130,58
INV-28478,STORE-0366,PROD-00346,154,35
INV-28479,STORE-0081,PROD-00309,147,14
INV-28480,STORE-0411,PROD-01855,173,39
INV-28481,STORE-0080,PROD-02844,9,59
INV-28482,STORE-0219,PROD-01712,153,27
INV-28483,STORE-0118,PROD-01087,179,59
INV-28484,STORE-0051,PROD-04468,125,16
INV-28485,STORE-0061,PROD-03269,4,20
INV-28486,STORE-0152,PROD-03326,145,44
INV-28487,STORE-0411,PROD-00147,127,32
INV-28488,STORE-0072,PROD-03351,174,26
INV-28489,STORE-0493,PROD-01160,30,12
INV-28490,STORE-0238,PROD-00083,157,33
INV-28491,STORE-0128,PROD-04151,71,11
INV-28492,STORE-0429,PROD-00659,8,47
INV-28493,STORE-0175,PROD-03130,111,18
INV-28494,STORE-0071,PROD-01852,39,46
INV-28495,STORE-0428,PROD-04394,165,44
INV-28496,STORE-0476,PROD-02385,129,13
INV-28497,STORE-0029,PROD-04520,97,53
INV-28498,STORE-0095,PROD-02645,129,48
INV-28499,STORE-0280,PROD-04758,148,56
INV-28500,STORE-0442,PROD-03341,190,42
INV-28501,STORE-0234,PROD-04803,151,36
INV-28502,STORE-0122,PROD-02984,97,36
INV-28503,STORE-0228,PROD-00667,61,47
INV-28504,STORE-0376,PROD-03054,57,32
INV-28505,STORE-0316,PROD-00965,192,44
INV-28506,STORE-0152,PROD-01076,158,53
INV-28507,STORE-0065,PROD-02868,136,48
INV-28508,STORE-0274,PROD-02363,65,46
INV-28509,STORE-0500,PROD-01968,65,49
INV-28510,STORE-0164,PROD-03435,192,30
INV-28511,STORE-0162,PROD-04369,58,36
INV-28512,STORE-0328,PROD-04499,173,28
INV-28513,STORE-0323,PROD-03863,18,23
INV-28514,STORE-0079,PROD-04475,26,22
INV-28515,STORE-0500,PROD-00107,65,29
INV-28516,STORE-0277,PROD-00946,121,59
INV-28517,STORE-0236,PROD-02018,154,33
INV-28518,STORE-0343,PROD-04510,187,34
INV-28519,STORE-0483,PROD-04611,185,14
INV-28520,STORE-0262,PROD-03009,44,50
INV-28521,STORE-0494,PROD-03582,155,11
INV-28522,STORE-0144,PROD-00639,44,45
INV-28523,STORE-0201,PROD-02980,47,47
INV-28524,STORE-0278,PROD-03410,39,60
INV-28525,STORE-0198,PROD-00034,4,60
INV-28526,STORE-0120,PROD-00200,86,49
INV-28527,STORE-0345,PROD-00844,193,17
INV-28528,STORE-0094,PROD-03859,66,45
INV-28529,STORE-0316,PROD-00435,113,55
INV-28530,STORE-0472,PROD-00837,40,52
INV-28531,STORE-0164,PROD-02439,163,18
INV-28532,STORE-0278,PROD-01272,114,55
INV-28533,STORE-0439,PROD-02805,30,30
INV-28534,STORE-0115,PROD-02731,81,16
INV-28535,STORE-0191,PROD-04005,116,31
INV-28536,STORE-0498,PROD-00072,112,31
INV-28537,STORE-0141,PROD-01582,89,42
INV-28538,STORE-0382,PROD-01811,61,53
INV-28539,STORE-0124,PROD-03727,197,33
INV-28540,STORE-0380,PROD-04075,90,57
INV-28541,STORE-0359,PROD-03654,72,56
INV-28542,STORE-0089,PROD-04055,108,38
INV-28543,STORE-0434,PROD-04508,25,24
INV-28544,STORE-0043,PROD-03293,144,47
INV-28545,STORE-0313,PROD-02922,26,41
INV-28546,STORE-0173,PROD-01062,57,17
INV-28547,STORE-0088,PROD-01484,102,44
INV-28548,STORE-0311,PROD-00153,108,32
INV-28549,STORE-0215,PROD-00176,117,38
INV-28550,STORE-0202,PROD-01459,192,16
INV-28551,STORE-0173,PROD-01483,81,19
INV-28552,STORE-0240,PROD-02477,127,20
INV-28553,STORE-0393,PROD-03764,74,43
INV-28554,STORE-0386,PROD-01342,69,32
INV-28555,STORE-0098,PROD-01848,103,32
INV-28556,STORE-0126,PROD-03118,25,32
INV-28557,STORE-0264,PROD-04347,91,54
INV-28558,STORE-0226,PROD-01745,97,47
INV-28559,STORE-0077,PROD-04733,95,18
INV-28560,STORE-0343,PROD-03121,40,25
INV-28561,STORE-0434,PROD-04549,156,18
INV-28562,STORE-0439,PROD-04043,135,52
INV-28563,STORE-0333,PROD-00692,155,16
INV-28564,STORE-0457,PROD-04421,12,59
INV-28565,STORE-0471,PROD-02937,71,39
INV-28566,STORE-0438,PROD-01687,109,37
INV-28567,STORE-0283,PROD-01988,200,41
INV-28568,STORE-0399,PROD-02931,60,29
INV-28569,STORE-0485,PROD-00808,184,41
INV-28570,STORE-0307,PROD-04457,195,15
INV-28571,STORE-0231,PROD-03965,110,41
INV-28572,STORE-0167,PROD-01881,105,53
INV-28573,STORE-0234,PROD-03672,96,49
INV-28574,STORE-0067,PROD-00292,168,40
INV-28575,STORE-0059,PROD-02544,131,23
INV-28576,STORE-0372,PROD-01719,169,25
INV-28577,STORE-0149,PROD-01683,113,39
INV-28578,STORE-0401,PROD-01251,1,32
INV-28579,STORE-0021,PROD-02332,133,54
INV-28580,STORE-0164,PROD-00759,4,51
INV-28581,STORE-0401,PROD-03659,51,16
INV-28582,STORE-0408,PROD-04837,198,16
INV-28583,STORE-0266,PROD-03688,8,23
INV-28584,STORE-0498,PROD-01468,14,35
INV-28585,STORE-0159,PROD-02863,178,10
INV-28586,STORE-0085,PROD-04077,167,21
INV-28587,STORE-0326,PROD-04689,101,28
INV-28588,STORE-0340,PROD-01311,135,48
INV-28589,STORE-0103,PROD-04653,199,26
INV-28590,STORE-0283,PROD-04669,141,56
INV-28591,STORE-0440,PROD-03039,63,46
INV-28592,STORE-0179,PROD-03027,169,46
INV-28593,STORE-0223,PROD-02487,56,37
INV-28594,STORE-0067,PROD-02713,177,27
INV-28595,STORE-0022,PROD-03581,1,36
INV-28596,STORE-0223,PROD-02561,152,48
INV-28597,STORE-0105,PROD-01226,195,57
INV-28598,STORE-0448,PROD-02737,196,19
INV-28599,STORE-0101,PROD-03318,119,47
INV-28600,STORE-0225,PROD-03057,73,59
INV-28601,STORE-0434,PROD-02820,123,59
INV-28602,STORE-0115,PROD-01706,59,43
INV-28603,STORE-0395,PROD-00990,191,45
INV-28604,STORE-0018,PROD-03899,65,18
INV-28605,STORE-0012,PROD-00392,9,58
INV-28606,STORE-0420,PROD-02819,164,39
INV-28607,STORE-0213,PROD-02933,45,31
INV-28608,STORE-0301,PROD-04520,192,21
INV-28609,STORE-0451,PROD-03139,6,24
INV-28610,STORE-0068,PROD-00363,82,34
INV-28611,STORE-0435,PROD-02125,111,34
INV-28612,STORE-0279,PROD-01875,178,28
INV-28613,STORE-0249,PROD-04986,148,59
INV-28614,STORE-0268,PROD-02107,35,13
INV-28615,STORE-0247,PROD-03034,91,57
INV-28616,STORE-0217,PROD-04146,188,17
INV-28617,STORE-0042,PROD-00429,145,37
INV-28618,STORE-0270,PROD-01909,194,16
INV-28619,STORE-0174,PROD-01192,31,36
INV-28620,STORE-0371,PROD-01504,170,10
INV-28621,STORE-0209,PROD-01893,32,52
INV-28622,STORE-0486,PROD-00733,111,38
INV-28623,STORE-0362,PROD-04312,96,57
INV-28624,STORE-0436,PROD-00561,35,57
INV-28625,STORE-0425,PROD-02080,75,37
INV-28626,STORE-0125,PROD-03807,74,10
INV-28627,STORE-0013,PROD-00312,151,38
INV-28628,STORE-0472,PROD-04925,24,11
INV-28629,STORE-0450,PROD-03618,131,33
INV-28630,STORE-0292,PROD-02851,33,58
INV-28631,STORE-0325,PROD-04350,195,44
INV-28632,STORE-0005,PROD-04708,122,42
INV-28633,STORE-0134,PROD-01271,25,45
INV-28634,STORE-0467,PROD-01101,49,14
INV-28635,STORE-0265,PROD-02386,59,11
INV-28636,STORE-0488,PROD-04061,20,45
INV-28637,STORE-0009,PROD-02383,30,33
INV-28638,STORE-0123,PROD-02179,87,43
INV-28639,STORE-0120,PROD-04654,103,60
INV-28640,STORE-0269,PROD-00091,40,10
INV-28641,STORE-0236,PROD-00309,1,44
INV-28642,STORE-0100,PROD-04907,104,55
INV-28643,STORE-0424,PROD-02258,163,23
INV-28644,STORE-0017,PROD-02097,32,38
INV-28645,STORE-0221,PROD-00700,100,47
INV-28646,STORE-0184,PROD-00221,79,29
INV-28647,STORE-0476,PROD-03833,114,37
INV-28648,STORE-0359,PROD-03395,65,52
INV-28649,STORE-0225,PROD-00320,61,35
INV-28650,STORE-0485,PROD-04252,84,22
INV-28651,STORE-0345,PROD-01240,62,27
INV-28652,STORE-0328,PROD-01805,190,32
INV-28653,STORE-0462,PROD-01999,141,17
INV-28654,STORE-0079,PROD-00234,48,47
INV-28655,STORE-0149,PROD-01565,89,36
INV-28656,STORE-0254,PROD-03272,75,41
INV-28657,STORE-0199,PROD-04539,83,29
INV-28658,STORE-0431,PROD-04852,126,52
INV-28659,STORE-0054,PROD-00301,115,23
INV-28660,STORE-0079,PROD-00925,62,36
INV-28661,STORE-0039,PROD-02891,15,53
INV-28662,STORE-0446,PROD-00963,174,60
INV-28663,STORE-0357,PROD-00902,165,40
INV-28664,STORE-0173,PROD-00963,7,24
INV-28665,STORE-0341,PROD-01322,136,49
INV-28666,STORE-0185,PROD-00722,181,28
INV-28667,STORE-0190,PROD-02607,8,44
INV-28668,STORE-0289,PROD-04521,125,41
INV-28669,STORE-0208,PROD-01126,3,12
INV-28670,STORE-0145,PROD-02206,119,33
INV-28671,STORE-0432,PROD-02627,95,46
INV-28672,STORE-0407,PROD-03345,58,10
INV-28673,STORE-0182,PROD-04449,74,18
INV-28674,STORE-0473,PROD-03401,114,36
INV-28675,STORE-0381,PROD-00685,64,48
INV-28676,STORE-0351,PROD-01391,75,22
INV-28677,STORE-0392,PROD-04907,48,60
INV-28678,STORE-0429,PROD-02552,41,44
INV-28679,STORE-0394,PROD-04519,177,21
INV-28680,STORE-0023,PROD-00314,133,54
INV-28681,STORE-0244,PROD-04596,5,53
INV-28682,STORE-0359,PROD-03233,191,44
INV-28683,STORE-0196,PROD-01691,198,23
INV-28684,STORE-0186,PROD-00362,85,16
INV-28685,STORE-0478,PROD-02186,67,27
INV-28686,STORE-0200,PROD-03894,84,46
INV-28687,STORE-0489,PROD-04874,111,28
INV-28688,STORE-0488,PROD-03873,75,46
INV-28689,STORE-0324,PROD-04024,137,57
INV-28690,STORE-0447,PROD-03676,197,13
INV-28691,STORE-0469,PROD-02221,47,59
INV-28692,STORE-0334,PROD-04545,174,39
INV-28693,STORE-0186,PROD-01111,172,45
INV-28694,STORE-0212,PROD-03532,36,28
INV-28695,STORE-0291,PROD-03514,41,27
INV-28696,STORE-0201,PROD-02366,66,55
INV-28697,STORE-0442,PROD-03152,45,17
INV-28698,STORE-0484,PROD-00478,186,13
INV-28699,STORE-0203,PROD-00512,27,55
INV-28700,STORE-0125,PROD-02950,42,55
INV-28701,STORE-0279,PROD-04112,60,16
INV-28702,STORE-0412,PROD-03052,86,48
INV-28703,STORE-0360,PROD-01163,137,41
INV-28704,STORE-0292,PROD-00189,149,24
INV-28705,STORE-0265,PROD-02197,181,41
INV-28706,STORE-0490,PROD-01588,63,53
INV-28707,STORE-0061,PROD-03946,105,40
INV-28708,STORE-0231,PROD-01588,39,58
INV-28709,STORE-0269,PROD-02179,137,11
INV-28710,STORE-0069,PROD-03261,107,17
INV-28711,STORE-0019,PROD-00072,50,24
INV-28712,STORE-0028,PROD-02466,193,37
INV-28713,STORE-0394,PROD-03698,82,47
INV-28714,STORE-0065,PROD-02597,129,54
INV-28715,STORE-0250,PROD-01612,15,15
INV-28716,STORE-0411,PROD-02990,131,35
INV-28717,STORE-0188,PROD-00492,23,14
INV-28718,STORE-0010,PROD-00676,160,36
INV-28719,STORE-0124,PROD-04136,84,58
INV-28720,STORE-0072,PROD-00149,32,54
INV-28721,STORE-0289,PROD-03237,92,44
INV-28722,STORE-0048,PROD-04860,4,28
INV-28723,STORE-0182,PROD-02089,4,46
INV-28724,STORE-0019,PROD-04582,47,39
INV-28725,STORE-0195,PROD-02980,87,52
INV-28726,STORE-0076,PROD-04145,49,31
INV-28727,STORE-0447,PROD-01079,49,60
INV-28728,STORE-0010,PROD-02675,176,21
INV-28729,STORE-0263,PROD-03690,47,43
INV-28730,STORE-0413,PROD-01892,32,20
INV-28731,STORE-0245,PROD-00810,30,51
INV-28732,STORE-0362,PROD-03733,3,24
INV-28733,STORE-0315,PROD-01869,23,47
INV-28734,STORE-0159,PROD-03846,34,12
INV-28735,STORE-0432,PROD-00065,95,48
INV-28736,STORE-0229,PROD-04602,67,22
INV-28737,STORE-0379,PROD-03516,174,15
INV-28738,STORE-0194,PROD-02249,7,50
INV-28739,STORE-0013,PROD-03679,169,19
INV-28740,STORE-0159,PROD-04917,123,16
INV-28741,STORE-0079,PROD-01874,194,42
INV-28742,STORE-0152,PROD-04215,161,24
INV-28743,STORE-0220,PROD-00636,16,27
INV-28744,STORE-0416,PROD-04101,33,45
INV-28745,STORE-0479,PROD-01880,137,17
INV-28746,STORE-0406,PROD-03801,34,30
INV-28747,STORE-0413,PROD-00528,55,51
INV-28748,STORE-0470,PROD-03502,32,45
INV-28749,STORE-0061,PROD-02341,33,30
INV-28750,STORE-0439,PROD-03004,151,38
INV-28751,STORE-0106,PROD-00113,102,25
INV-28752,STORE-0167,PROD-00279,176,43
INV-28753,STORE-0234,PROD-04194,188,28
INV-28754,STORE-0291,PROD-02762,135,36
INV-28755,STORE-0155,PROD-02673,181,27
INV-28756,STORE-0117,PROD-03392,176,19
INV-28757,STORE-0348,PROD-01149,79,39
INV-28758,STORE-0385,PROD-04282,27,47
INV-28759,STORE-0300,PROD-01181,42,41
INV-28760,STORE-0117,PROD-03323,0,51
INV-28761,STORE-0064,PROD-02348,103,47
INV-28762,STORE-0493,PROD-00077,105,57
INV-28763,STORE-0275,PROD-00004,102,49
INV-28764,STORE-0042,PROD-02120,54,48
INV-28765,STORE-0005,PROD-03245,141,43
INV-28766,STORE-0431,PROD-02045,74,44
INV-28767,STORE-0397,PROD-02713,163,49
INV-28768,STORE-0047,PROD-02477,146,45
INV-28769,STORE-0430,PROD-04042,68,31
INV-28770,STORE-0345,PROD-01351,51,53
INV-28771,STORE-0482,PROD-00844,130,39
INV-28772,STORE-0400,PROD-04761,90,28
INV-28773,STORE-0403,PROD-03348,163,36
INV-28774,STORE-0238,PROD-01104,94,11
INV-28775,STORE-0008,PROD-03892,181,56
INV-28776,STORE-0269,PROD-02760,168,14
INV-28777,STORE-0313,PROD-04980,85,30
INV-28778,STORE-0055,PROD-02937,166,28
INV-28779,STORE-0414,PROD-02601,47,13
INV-28780,STORE-0260,PROD-01244,10,50
INV-28781,STORE-0296,PROD-04738,83,11
INV-28782,STORE-0011,PROD-02443,166,14
INV-28783,STORE-0248,PROD-03935,108,50
INV-28784,STORE-0045,PROD-00513,28,49
INV-28785,STORE-0427,PROD-03041,188,10
INV-28786,STORE-0339,PROD-03882,112,58
INV-28787,STORE-0107,PROD-02707,181,34
INV-28788,STORE-0009,PROD-01022,198,16
INV-28789,STORE-0026,PROD-04795,191,18
INV-28790,STORE-0499,PROD-01094,102,41
INV-28791,STORE-0072,PROD-03300,24,30
INV-28792,STORE-0394,PROD-01100,133,24
INV-28793,STORE-0120,PROD-01322,43,49
INV-28794,STORE-0176,PROD-04242,186,18
INV-28795,STORE-0078,PROD-00253,74,25
INV-28796,STORE-0361,PROD-01421,89,32
INV-28797,STORE-0444,PROD-04371,10,45
INV-28798,STORE-0133,PROD-02569,113,49
INV-28799,STORE-0422,PROD-02581,141,42
INV-28800,STORE-0046,PROD-03359,87,21
INV-28801,STORE-0209,PROD-00531,125,48
INV-28802,STORE-0297,PROD-01930,34,11
INV-28803,STORE-0088,PROD-03047,47,17
INV-28804,STORE-0345,PROD-00348,105,39
INV-28805,STORE-0260,PROD-00805,138,27
INV-28806,STORE-0058,PROD-03025,100,54
INV-28807,STORE-0086,PROD-03956,52,10
INV-28808,STORE-0479,PROD-01955,25,29
INV-28809,STORE-0392,PROD-01891,17,27
INV-28810,STORE-0263,PROD-04530,5,11
INV-28811,STORE-0141,PROD-04728,87,37
INV-28812,STORE-0341,PROD-02439,22,21
INV-28813,STORE-0343,PROD-03586,101,43
INV-28814,STORE-0494,PROD-01497,4,25
INV-28815,STORE-0283,PROD-03114,130,16
INV-28816,STORE-0446,PROD-04538,195,25
INV-28817,STORE-0418,PROD-00934,39,39
INV-28818,STORE-0309,PROD-02611,81,30
INV-28819,STORE-0189,PROD-02715,93,33
INV-28820,STORE-0168,PROD-03567,161,41
INV-28821,STORE-0006,PROD-01478,150,56
INV-28822,STORE-0469,PROD-04067,153,53
INV-28823,STORE-0280,PROD-04170,100,30
INV-28824,STORE-0164,PROD-04446,92,24
INV-28825,STORE-0241,PROD-01563,86,23
INV-28826,STORE-0385,PROD-03765,63,24
INV-28827,STORE-0116,PROD-00135,106,24
INV-28828,STORE-0171,PROD-02775,41,49
INV-28829,STORE-0194,PROD-02124,23,20
INV-28830,STORE-0108,PROD-03727,166,38
INV-28831,STORE-0300,PROD-03915,153,45
INV-28832,STORE-0163,PROD-00103,122,49
INV-28833,STORE-0103,PROD-03539,116,22
INV-28834,STORE-0099,PROD-03228,66,12
INV-28835,STORE-0132,PROD-03891,109,38
INV-28836,STORE-0119,PROD-04100,38,18
INV-28837,STORE-0239,PROD-03950,147,15
INV-28838,STORE-0121,PROD-01291,162,13
INV-28839,STORE-0141,PROD-01972,194,45
INV-28840,STORE-0221,PROD-03167,107,60
INV-28841,STORE-0209,PROD-00717,141,37
INV-28842,STORE-0419,PROD-01190,109,10
INV-28843,STORE-0500,PROD-04677,90,58
INV-28844,STORE-0052,PROD-00002,87,59
INV-28845,STORE-0456,PROD-04110,112,14
INV-28846,STORE-0156,PROD-03910,123,37
INV-28847,STORE-0160,PROD-04392,192,42
INV-28848,STORE-0166,PROD-01293,21,20
INV-28849,STORE-0034,PROD-04072,18,35
INV-28850,STORE-0434,PROD-00471,80,57
INV-28851,STORE-0173,PROD-03864,3,57
INV-28852,STORE-0033,PROD-02544,162,27
INV-28853,STORE-0046,PROD-04604,111,10
INV-28854,STORE-0494,PROD-03496,177,51
INV-28855,STORE-0231,PROD-02699,183,30
INV-28856,STORE-0461,PROD-01388,21,40
INV-28857,STORE-0362,PROD-00022,25,46
INV-28858,STORE-0381,PROD-04161,4,36
INV-28859,STORE-0186,PROD-03597,30,17
INV-28860,STORE-0038,PROD-00246,9,41
INV-28861,STORE-0114,PROD-02296,34,56
INV-28862,STORE-0060,PROD-02016,71,50
INV-28863,STORE-0391,PROD-00754,84,33
INV-28864,STORE-0048,PROD-01803,71,16
INV-28865,STORE-0344,PROD-01482,65,27
INV-28866,STORE-0321,PROD-00354,15,33
INV-28867,STORE-0136,PROD-01706,114,35
INV-28868,STORE-0471,PROD-02792,44,54
INV-28869,STORE-0199,PROD-00837,37,27
INV-28870,STORE-0074,PROD-04363,56,33
INV-28871,STORE-0029,PROD-04334,170,41
INV-28872,STORE-0312,PROD-04875,88,59
INV-28873,STORE-0043,PROD-04644,166,42
INV-28874,STORE-0219,PROD-01889,4,31
INV-28875,STORE-0206,PROD-03219,119,60
INV-28876,STORE-0072,PROD-01048,38,29
INV-28877,STORE-0337,PROD-01861,178,58
INV-28878,STORE-0080,PROD-01379,100,40
INV-28879,STORE-0257,PROD-02401,140,15
INV-28880,STORE-0410,PROD-01792,195,45
INV-28881,STORE-0129,PROD-04140,118,32
INV-28882,STORE-0440,PROD-02522,4,25
INV-28883,STORE-0218,PROD-02183,33,27
INV-28884,STORE-0286,PROD-01764,35,56
INV-28885,STORE-0452,PROD-02746,45,39
INV-28886,STORE-0022,PROD-03416,101,52
INV-28887,STORE-0114,PROD-00239,103,15
INV-28888,STORE-0038,PROD-03104,24,23
INV-28889,STORE-0033,PROD-01673,9,32
INV-28890,STORE-0345,PROD-00991,24,17
INV-28891,STORE-0239,PROD-00416,68,48
INV-28892,STORE-0117,PROD-04958,169,54
INV-28893,STORE-0152,PROD-01533,45,52
INV-28894,STORE-0285,PROD-01761,61,53
INV-28895,STORE-0488,PROD-04290,148,21
INV-28896,STORE-0404,PROD-01722,126,10
INV-28897,STORE-0258,PROD-00583,34,27
INV-28898,STORE-0295,PROD-01537,149,38
INV-28899,STORE-0380,PROD-02195,130,40
INV-28900,STORE-0143,PROD-04717,92,49
INV-28901,STORE-0223,PROD-00022,144,40
INV-28902,STORE-0050,PROD-03451,199,41
INV-28903,STORE-0061,PROD-02672,45,11
INV-28904,STORE-0288,PROD-01743,4,30
INV-28905,STORE-0473,PROD-03358,112,35
INV-28906,STORE-0387,PROD-01393,120,53
INV-28907,STORE-0303,PROD-03695,56,50
INV-28908,STORE-0169,PROD-04262,193,10
INV-28909,STORE-0288,PROD-00948,84,37
INV-28910,STORE-0423,PROD-03412,95,24
INV-28911,STORE-0452,PROD-04899,102,26
INV-28912,STORE-0059,PROD-04537,9,24
