account_id,customer_id,account_type,opened_at
ACC-03826,CUST-02229,credit_card,2024-07-05
ACC-03827,CUST-04994,credit_card,2024-11-09
ACC-03828,CUST-00413,checking,2024-01-19
ACC-03829,CUST-00814,savings,2024-05-25
ACC-03830,CUST-04168,checking,2024-12-04
ACC-03831,CUST-03810,checking,2024-08-23
ACC-03832,CUST-02845,credit_card,2024-01-10
ACC-03833,CUST-02424,checking,2024-01-23
ACC-03834,CUST-00401,checking,2024-10-01
ACC-03835,CUST-00873,credit_card,2024-07-20
ACC-03836,CUST-02894,checking,2024-05-19
ACC-03837,CUST-04832,credit_card,2024-02-21
ACC-03838,CUST-03178,savings,2024-04-10
ACC-03839,CUST-00699,savings,2024-02-12
ACC-03840,CUST-00720,checking,2024-03-06
ACC-03841,CUST-04354,savings,2024-07-25
ACC-03842,CUST-04262,checking,2024-02-25
ACC-03843,CUST-04945,credit_card,2024-06-07
ACC-03844,CUST-01920,savings,2024-06-27
ACC-03845,CUST-04116,savings,2024-11-02
ACC-03846,CUST-02865,savings,2024-02-13
ACC-03847,CUST-03256,checking,2024-02-09
ACC-03848,CUST-03283,credit_card,2024-06-27
ACC-03849,CUST-01988,checking,2024-10-01
ACC-03850,CUST-03963,savings,2024-05-17
ACC-03851,CUST-03462,credit_card,2024-07-17
ACC-03852,CUST-03447,savings,2024-05-16
ACC-03853,CUST-04133,credit_card,2024-07-11
ACC-03854,CUST-03770,checking,2024-06-18
ACC-03855,CUST-03397,checking,2024-11-11
ACC-03856,CUST-02344,savings,2024-06-24
ACC-03857,CUST-00829,savings,2024-10-11
ACC-03858,CUST-04178,savings,2024-04-20
ACC-03859,CUST-02733,savings,2024-05-16
ACC-03860,CUST-04526,checking,2024-10-03
ACC-03861,CUST-04583,checking,2024-08-15
ACC-03862,CUST-01985,savings,2024-02-09
ACC-03863,CUST-00020,checking,2024-11-27
ACC-03864,CUST-00651,savings,2024-01-19
ACC-03865,CUST-00883,savings,2024-04-22
ACC-03866,CUST-02735,savings,2024-06-22
ACC-03867,CUST-03288,savings,2024-02-11
ACC-03868,CUST-00071,credit_card,2024-01-20
ACC-03869,CUST-00356,credit_card,2024-01-13
ACC-03870,CUST-02657,checking,2024-10-08
ACC-03871,CUST-01031,checking,2024-06-24
ACC-03872,CUST-01383,savings,2024-05-28
ACC-03873,CUST-04094,checking,2024-01-20
ACC-03874,CUST-00321,checking,2024-05-02
ACC-03875,CUST-00004,checking,2024-02-03
ACC-03876,CUST-00864,credit_card,2024-09-12
ACC-03877,CUST-04853,checking,2024-03-18
ACC-03878,CUST-00617,checking,2024-03-11
ACC-03879,CUST-04763,savings,2024-11-01
ACC-03880,CUST-00232,credit_card,2024-12-04
ACC-03881,CUST-00167,checking,2024-10-28
ACC-03882,CUST-04399,checking,2024-09-09
ACC-03883,CUST-00940,checking,2024-12-07
ACC-03884,CUST-01702,credit_card,2024-10-18
ACC-03885,CUST-02547,savings,2024-08-09
ACC-03886,CUST-00438,checking,2024-10-19
ACC-03887,CUST-04803,savings,2024-09-10
ACC-03888,CUST-03867,checking,2024-10-23
ACC-03889,CUST-02755,credit_card,2024-04-08
ACC-03890,CUST-01675,credit_card,2024-09-05
ACC-03891,CUST-00395,savings,2024-01-08
ACC-03892,CUST-00188,checking,2024-10-28
ACC-03893,CUST-00759,credit_card,2024-01-07
ACC-03894,CUST-01433,savings,2024-05-17
ACC-03895,CUST-04301,credit_card,2024-04-24
ACC-03896,CUST-01951,credit_card,2024-07-03
ACC-03897,CUST-04991,checking,2024-01-12
ACC-03898,CUST-03651,savings,2024-09-26
ACC-03899,CUST-01690,savings,2024-07-07
ACC-03900,CUST-04892,checking,2024-02-02
ACC-03901,CUST-04198,savings,2024-11-24
ACC-03902,CUST-03030,checking,2024-09-25
ACC-03903,CUST-04402,savings,2024-07-23
ACC-03904,CUST-03373,credit_card,2024-07-03
ACC-03905,CUST-03526,credit_card,2024-10-06
ACC-03906,CUST-03248,credit_card,2024-04-01
ACC-03907,CUST-04690,credit_card,2024-05-08
ACC-03908,CUST-01776,savings,2024-08-01
ACC-03909,CUST-04930,checking,2024-07-25
ACC-03910,CUST-04966,credit_card,2024-05-07
ACC-03911,CUST-02401,checking,2024-05-18
ACC-03912,CUST-03436,credit_card,2024-06-04
ACC-03913,CUST-03275,savings,2024-11-05
ACC-03914,CUST-00347,checking,2024-11-23
ACC-03915,CUST-03621,savings,2024-10-10
ACC-03916,CUST-02802,credit_card,2024-11-08
ACC-03917,CUST-03654,checking,2024-04-20
ACC-03918,CUST-02583,checking,2024-02-24
ACC-03919,CUST-01185,credit_card,2024-11-05
ACC-03920,CUST-03473,checking,2024-01-04
ACC-03921,CUST-00579,credit_card,2024-06-07
ACC-03922,CUST-04369,checking,2024-01-11
ACC-03923,CUST-04734,checking,2024-08-09
ACC-03924,CUST-04796,credit_card,2024-12-06
ACC-03925,CUST-04400,credit_card,2024-07-16
ACC-03926,CUST-04425,credit_card,2024-05-10
ACC-03927,CUST-04970,checking,2024-02-19
ACC-03928,CUST-01071,credit_card,2024-08-12
ACC-03929,CUST-01868,checking,2024-04-08
ACC-03930,CUST-03550,checking,2024-10-03
ACC-03931,CUST-01026,savings,2024-11-12
ACC-03932,CUST-04913,credit_card,2024-01-01
ACC-03933,CUST-00236,savings,2024-12-09
ACC-03934,CUST-01482,checking,2024-02-17
ACC-03935,CUST-02618,savings,2024-06-15
ACC-03936,CUST-04592,checking,2024-04-15
ACC-03937,CUST-03452,credit_card,2024-10-22
ACC-03938,CUST-04382,savings,2024-08-05
ACC-03939,CUST-00824,checking,2024-05-18
ACC-03940,CUST-00516,savings,2024-11-20
ACC-03941,CUST-02068,checking,2024-02-20
ACC-03942,CUST-02976,credit_card,2024-07-23
ACC-03943,CUST-01908,savings,2024-07-25
ACC-03944,CUST-04155,checking,2024-01-13
ACC-03945,CUST-03638,checking,2024-04-19
ACC-03946,CUST-00763,credit_card,2024-12-20
ACC-03947,CUST-01373,checking,2024-03-28
ACC-03948,CUST-01851,savings,2024-03-01
ACC-03949,CUST-02897,savings,2024-04-12
ACC-03950,CUST-04128,savings,2024-02-19
ACC-03951,CUST-01844,credit_card,2024-10-17
ACC-03952,CUST-04664,credit_card,2024-12-18
ACC-03953,CUST-04470,checking,2024-09-05
ACC-03954,CUST-02214,savings,2024-02-22
ACC-03955,CUST-02456,checking,2024-10-08
ACC-03956,CUST-00481,credit_card,2024-09-20
ACC-03957,CUST-02547,checking,2024-08-21
ACC-03958,CUST-03132,savings,2024-03-08
ACC-03959,CUST-02027,savings,2024-08-16
ACC-03960,CUST-00890,credit_card,2024-08-05
ACC-03961,CUST-02918,savings,2024-03-26
ACC-03962,CUST-00127,credit_card,2024-08-05
ACC-03963,CUST-02778,savings,2024-09-17
ACC-03964,CUST-03944,savings,2024-05-24
ACC-03965,CUST-01530,savings,2024-09-14
ACC-03966,CUST-00755,checking,2024-02-27
ACC-03967,CUST-02578,credit_card,2024-01-04
ACC-03968,CUST-00442,checking,2024-02-01
ACC-03969,CUST-00617,credit_card,2024-07-01
ACC-03970,CUST-02581,credit_card,2024-06-12
ACC-03971,CUST-04665,credit_card,2024-04-11
ACC-03972,CUST-01350,checking,2024-05-03
ACC-03973,CUST-02233,checking,2024-09-01
ACC-03974,CUST-04307,credit_card,2024-06-21
ACC-03975,CUST-01648,credit_card,2024-04-20
ACC-03976,CUST-01364,checking,2024-04-14
ACC-03977,CUST-02331,credit_card,2024-05-07
ACC-03978,CUST-01566,credit_card,2024-07-09
ACC-03979,CUST-01803,credit_card,2024-12-23
ACC-03980,CUST-01176,checking,2024-02-15
ACC-03981,CUST-01159,credit_card,2024-03-08
ACC-03982,CUST-00687,checking,2024-01-12
ACC-03983,CUST-03022,checking,2024-06-03
ACC-03984,CUST-04169,checking,2024-01-23
ACC-03985,CUST-04972,checking,2024-01-17
ACC-03986,CUST-04158,credit_card,2024-06-24
ACC-03987,CUST-02217,checking,2024-03-11
ACC-03988,CUST-02647,checking,2024-01-27
ACC-03989,CUST-04229,savings,2024-09-14
ACC-03990,CUST-00533,checking,2024-02-07
ACC-03991,CUST-03728,savings,2024-07-11
ACC-03992,CUST-01853,savings,2024-04-27
ACC-03993,CUST-04878,savings,2024-07-23
ACC-03994,CUST-02049,checking,2024-11-10
ACC-03995,CUST-02487,savings,2024-01-02
ACC-03996,CUST-02791,savings,2024-09-08
ACC-03997,CUST-01124,checking,2024-05-20
ACC-03998,CUST-03922,checking,2024-09-09
ACC-03999,CUST-00886,checking,2024-02-22
ACC-04000,CUST-03066,checking,2024-08-21
ACC-04001,CUST-01994,credit_card,2024-10-08
ACC-04002,CUST-02121,checking,2024-12-15
ACC-04003,CUST-03359,checking,2024-12-21
ACC-04004,CUST-00798,credit_card,2024-09-26
ACC-04005,CUST-02115,checking,2024-02-11
ACC-04006,CUST-01363,savings,2024-11-03
ACC-04007,CUST-03898,checking,2024-03-19
ACC-04008,CUST-00336,credit_card,2024-12-01
ACC-04009,CUST-00589,credit_card,2024-08-16
ACC-04010,CUST-01678,checking,2024-08-02
ACC-04011,CUST-01913,checking,2024-12-14
ACC-04012,CUST-00601,credit_card,2024-02-14
ACC-04013,CUST-04456,credit_card,2024-09-16
ACC-04014,CUST-03694,checking,2024-12-24
ACC-04015,CUST-00015,savings,2024-01-17
ACC-04016,CUST-04433,savings,2024-08-28
ACC-04017,CUST-04324,savings,2024-07-10
ACC-04018,CUST-04804,checking,2024-05-01
ACC-04019,CUST-03945,savings,2024-10-05
ACC-04020,CUST-03897,checking,2024-04-26
ACC-04021,CUST-02876,credit_card,2024-01-18
ACC-04022,CUST-02158,credit_card,2024-06-23
ACC-04023,CUST-01838,savings,2024-11-07
ACC-04024,CUST-00946,checking,2024-05-05
ACC-04025,CUST-04907,credit_card,2024-01-08
ACC-04026,CUST-02403,savings,2024-06-26
ACC-04027,CUST-04846,savings,2024-07-28
ACC-04028,CUST-01492,credit_card,2024-04-18
ACC-04029,CUST-04441,credit_card,2024-12-02
ACC-04030,CUST-02221,credit_card,2024-08-16
ACC-04031,CUST-00463,credit_card,2024-12-05
ACC-04032,CUST-01502,savings,2024-12-24
ACC-04033,CUST-04636,savings,2024-07-08
ACC-04034,CUST-03618,checking,2024-02-05
ACC-04035,CUST-04946,checking,2024-09-08
ACC-04036,CUST-00523,savings,2024-08-08
ACC-04037,CUST-04093,credit_card,2024-01-22
ACC-04038,CUST-00672,savings,2024-02-03
ACC-04039,CUST-03207,savings,2024-05-05
ACC-04040,CUST-01114,credit_card,2024-07-16
ACC-04041,CUST-00335,checking,2024-08-20
ACC-04042,CUST-04476,credit_card,2024-04-16
ACC-04043,CUST-03883,credit_card,2024-03-23
ACC-04044,CUST-00609,credit_card,2024-11-20
ACC-04045,CUST-02238,checking,2024-05-22
ACC-04046,CUST-04152,credit_card,2024-02-09
ACC-04047,CUST-00532,savings,2024-09-24
ACC-04048,CUST-01161,credit_card,2024-06-17
ACC-04049,CUST-01228,savings,2024-05-21
ACC-04050,CUST-02082,credit_card,2024-12-13
ACC-04051,CUST-03558,checking,2024-04-07
ACC-04052,CUST-00428,checking,2024-11-04
ACC-04053,CUST-02605,checking,2024-02-18
ACC-04054,CUST-00769,credit_card,2024-10-24
ACC-04055,CUST-02992,savings,2024-09-21
ACC-04056,CUST-02720,credit_card,2024-02-08
ACC-04057,CUST-01853,savings,2024-10-09
ACC-04058,CUST-01372,checking,2024-11-11
ACC-04059,CUST-01919,credit_card,2024-06-28
ACC-04060,CUST-03878,checking,2024-12-17
ACC-04061,CUST-03407,checking,2024-08-03
ACC-04062,CUST-02240,checking,2024-09-23
ACC-04063,CUST-03221,savings,2024-02-05
ACC-04064,CUST-03464,checking,2024-02-05
ACC-04065,CUST-04432,savings,2024-01-12
ACC-04066,CUST-02778,credit_card,2024-04-09
ACC-04067,CUST-01540,credit_card,2024-10-01
ACC-04068,CUST-04835,credit_card,2024-07-16
ACC-04069,CUST-04501,credit_card,2024-12-27
ACC-04070,CUST-03256,credit_card,2024-06-21
ACC-04071,CUST-00067,credit_card,2024-11-12
ACC-04072,CUST-03522,savings,2024-03-27
ACC-04073,CUST-03954,savings,2024-01-17
ACC-04074,CUST-00012,savings,2024-02-24
ACC-04075,CUST-04247,checking,2024-11-17
ACC-04076,CUST-02970,credit_card,2024-02-22
ACC-04077,CUST-02169,credit_card,2024-11-01
ACC-04078,CUST-00428,checking,2024-08-19
ACC-04079,CUST-01084,savings,2024-08-20
ACC-04080,CUST-03152,checking,2024-01-16
ACC-04081,CUST-03571,savings,2024-12-17
ACC-04082,CUST-02876,savings,2024-11-01
ACC-04083,CUST-02813,checking,2024-02-26
ACC-04084,CUST-03012,savings,2024-06-23
ACC-04085,CUST-04004,checking,2024-03-17
ACC-04086,CUST-00196,credit_card,2024-06-25
ACC-04087,CUST-03341,credit_card,2024-01-14
ACC-04088,CUST-00797,checking,2024-05-18
ACC-04089,CUST-04436,savings,2024-01-27
ACC-04090,CUST-00908,credit_card,2024-12-19
ACC-04091,CUST-00614,savings,2024-06-10
ACC-04092,CUST-02105,savings,2024-09-23
ACC-04093,CUST-01469,credit_card,2024-04-05
ACC-04094,CUST-04335,credit_card,2024-05-09
ACC-04095,CUST-00037,checking,2024-01-16
ACC-04096,CUST-00559,credit_card,2024-01-08
ACC-04097,CUST-04779,checking,2024-06-08
ACC-04098,CUST-03114,credit_card,2024-06-01
ACC-04099,CUST-04780,credit_card,2024-07-04
ACC-04100,CUST-00951,credit_card,2024-02-16
ACC-04101,CUST-01853,credit_card,2024-10-18
ACC-04102,CUST-02662,credit_card,2024-06-25
ACC-04103,CUST-00903,savings,2024-03-05
ACC-04104,CUST-01925,credit_card,2024-05-13
ACC-04105,CUST-00809,credit_card,2024-04-10
ACC-04106,CUST-02337,credit_card,2024-02-09
ACC-04107,CUST-01814,checking,2024-09-19
ACC-04108,CUST-01009,credit_card,2024-12-14
ACC-04109,CUST-00749,savings,2024-07-06
ACC-04110,CUST-02358,savings,2024-04-03
ACC-04111,CUST-01174,checking,2024-03-12
ACC-04112,CUST-01036,credit_card,2024-02-07
ACC-04113,CUST-04606,credit_card,2024-03-26
ACC-04114,CUST-01434,credit_card,2024-09-05
ACC-04115,CUST-04100,credit_card,2024-04-26
ACC-04116,CUST-02029,savings,2024-01-18
ACC-04117,CUST-00034,savings,2024-01-09
ACC-04118,CUST-01625,checking,2024-02-02
ACC-04119,CUST-03378,credit_card,2024-06-22
ACC-04120,CUST-04793,credit_card,2024-03-27
ACC-04121,CUST-03299,credit_card,2024-07-08
ACC-04122,CUST-04000,savings,2024-12-28
ACC-04123,CUST-00118,credit_card,2024-07-28
ACC-04124,CUST-02299,credit_card,2024-08-09
ACC-04125,CUST-03038,checking,2024-08-04
ACC-04126,CUST-04784,savings,2024-02-13
ACC-04127,CUST-02817,credit_card,2024-09-27
ACC-04128,CUST-00008,savings,2024-10-07
ACC-04129,CUST-04614,checking,2024-12-02
ACC-04130,CUST-03189,credit_card,2024-10-10
ACC-04131,CUST-04285,checking,2024-08-20
ACC-04132,CUST-03944,savings,2024-04-12
ACC-04133,CUST-01610,credit_card,2024-01-06
ACC-04134,CUST-03911,credit_card,2024-04-27
ACC-04135,CUST-01738,credit_card,2024-02-04
ACC-04136,CUST-00402,savings,2024-02-22
ACC-04137,CUST-01269,checking,2024-02-23
ACC-04138,CUST-01697,savings,2024-08-13
ACC-04139,CUST-01952,credit_card,2024-04-04
ACC-04140,CUST-03475,credit_card,2024-08-15
ACC-04141,CUST-02928,checking,2024-11-18
ACC-04142,CUST-00726,checking,2024-05-07
ACC-04143,CUST-02905,checking,2024-04-20
ACC-04144,CUST-04996,savings,2024-03-07
ACC-04145,CUST-01226,credit_card,2024-10-17
ACC-04146,CUST-01677,checking,2024-04-13
ACC-04147,CUST-00440,savings,2024-02-19
ACC-04148,CUST-03386,savings,2024-12-13
ACC-04149,CUST-02362,credit_card,2024-12-17
ACC-04150,CUST-02275,credit_card,2024-11-05
ACC-04151,CUST-04405,checking,2024-08-24
ACC-04152,CUST-04626,credit_card,2024-09-06
ACC-04153,CUST-01766,savings,2024-12-28
ACC-04154,CUST-00855,credit_card,2024-03-07
ACC-04155,CUST-01196,checking,2024-12-08
ACC-04156,CUST-03959,credit_card,2024-11-11
ACC-04157,CUST-02699,savings,2024-07-05
ACC-04158,CUST-01069,checking,2024-06-18
ACC-04159,CUST-02871,checking,2024-06-03
ACC-04160,CUST-00554,credit_card,2024-05-06
ACC-04161,CUST-00097,checking,2024-08-01
ACC-04162,CUST-00743,credit_card,2024-11-06
ACC-04163,CUST-01920,checking,2024-10-26
ACC-04164,CUST-02020,checking,2024-12-01
ACC-04165,CUST-01255,checking,2024-11-01
ACC-04166,CUST-01977,checking,2024-01-21
ACC-04167,CUST-02795,credit_card,2024-04-05
ACC-04168,CUST-04222,checking,2024-07-14
ACC-04169,CUST-01879,checking,2024-10-17
ACC-04170,CUST-03546,credit_card,2024-07-08
ACC-04171,CUST-03819,savings,2024-04-11
ACC-04172,CUST-01703,savings,2024-05-11
ACC-04173,CUST-00609,checking,2024-05-01
ACC-04174,CUST-00588,checking,2024-03-08
ACC-04175,CUST-01608,credit_card,2024-01-20
ACC-04176,CUST-04347,savings,2024-04-13
ACC-04177,CUST-04839,savings,2024-08-27
ACC-04178,CUST-03184,credit_card,2024-08-21
ACC-04179,CUST-00074,credit_card,2024-05-23
ACC-04180,CUST-02794,savings,2024-05-03
ACC-04181,CUST-02621,credit_card,2024-10-15
ACC-04182,CUST-01442,credit_card,2024-05-03
ACC-04183,CUST-03095,credit_card,2024-09-18
ACC-04184,CUST-02819,credit_card,2024-05-01
ACC-04185,CUST-04862,checking,2024-06-16
ACC-04186,CUST-01874,credit_card,2024-10-19
ACC-04187,CUST-01152,savings,2024-05-05
ACC-04188,CUST-04959,credit_card,2024-03-01
ACC-04189,CUST-03858,savings,2024-01-21
ACC-04190,CUST-04633,savings,2024-12-11
ACC-04191,CUST-03289,savings,2024-05-17
ACC-04192,CUST-00422,credit_card,2024-07-24
ACC-04193,CUST-01355,savings,2024-12-08
ACC-04194,CUST-00548,checking,2024-12-26
ACC-04195,CUST-00784,credit_card,2024-04-06
ACC-04196,CUST-04394,checking,2024-08-20
ACC-04197,CUST-04854,checking,2024-09-18
ACC-04198,CUST-03259,savings,2024-05-16
ACC-04199,CUST-03763,credit_card,2024-02-12
ACC-04200,CUST-04704,savings,2024-03-25
ACC-04201,CUST-00990,checking,2024-03-23
ACC-04202,CUST-00461,checking,2024-06-22
ACC-04203,CUST-02657,savings,2024-12-16
ACC-04204,CUST-01868,checking,2024-10-11
ACC-04205,CUST-01649,savings,2024-07-19
ACC-04206,CUST-04767,savings,2024-09-12
ACC-04207,CUST-02166,savings,2024-07-03
ACC-04208,CUST-02850,credit_card,2024-08-07
ACC-04209,CUST-02671,checking,2024-09-15
ACC-04210,CUST-04930,credit_card,2024-02-11
ACC-04211,CUST-01174,savings,2024-09-09
ACC-04212,CUST-04413,credit_card,2024-09-06
ACC-04213,CUST-03877,savings,2024-01-15
ACC-04214,CUST-02153,credit_card,2024-03-26
ACC-04215,CUST-03592,checking,2024-10-12
ACC-04216,CUST-02280,checking,2024-02-02
ACC-04217,CUST-00737,savings,2024-11-04
ACC-04218,CUST-02473,checking,2024-08-12
ACC-04219,CUST-02640,credit_card,2024-07-13
ACC-04220,CUST-04023,savings,2024-10-07
ACC-04221,CUST-02316,savings,2024-10-14
ACC-04222,CUST-04296,savings,2024-07-06
ACC-04223,CUST-03181,credit_card,2024-08-23
ACC-04224,CUST-02485,checking,2024-07-24
ACC-04225,CUST-00281,checking,2024-06-20
ACC-04226,CUST-03901,savings,2024-09-22
ACC-04227,CUST-04586,credit_card,2024-09-16
ACC-04228,CUST-03233,checking,2024-03-11
ACC-04229,CUST-02704,credit_card,2024-03-25
ACC-04230,CUST-04941,checking,2024-05-10
ACC-04231,CUST-02453,savings,2024-07-03
ACC-04232,CUST-00513,credit_card,2024-12-25
ACC-04233,CUST-01912,checking,2024-09-15
ACC-04234,CUST-03986,savings,2024-05-16
ACC-04235,CUST-01868,savings,2024-01-15
ACC-04236,CUST-03153,savings,2024-05-16
ACC-04237,CUST-00323,checking,2024-06-20
ACC-04238,CUST-03496,checking,2024-09-13
ACC-04239,CUST-03912,credit_card,2024-07-12
ACC-04240,CUST-01183,savings,2024-09-11
ACC-04241,CUST-00935,savings,2024-02-13
ACC-04242,CUST-00404,savings,2024-04-12
ACC-04243,CUST-00596,savings,2024-03-23
ACC-04244,CUST-00181,savings,2024-10-08
ACC-04245,CUST-04298,checking,2024-06-06
ACC-04246,CUST-04755,checking,2024-07-13
ACC-04247,CUST-01641,savings,2024-08-21
ACC-04248,CUST-00596,savings,2024-07-27
ACC-04249,CUST-02241,checking,2024-09-07
ACC-04250,CUST-01862,checking,2024-03-15
ACC-04251,CUST-02032,credit_card,2024-06-16
ACC-04252,CUST-03980,savings,2024-01-17
ACC-04253,CUST-02019,checking,2024-06-22
ACC-04254,CUST-03582,checking,2024-03-21
ACC-04255,CUST-03107,checking,2024-04-08
ACC-04256,CUST-02823,savings,2024-07-07
ACC-04257,CUST-00489,credit_card,2024-02-17
ACC-04258,CUST-03576,savings,2024-07-04
ACC-04259,CUST-03530,checking,2024-09-04
ACC-04260,CUST-01291,credit_card,2024-08-22
ACC-04261,CUST-03082,checking,2024-11-04
ACC-04262,CUST-01312,credit_card,2024-07-01
ACC-04263,CUST-02159,checking,2024-07-02
ACC-04264,CUST-03739,checking,2024-03-25
ACC-04265,CUST-02327,credit_card,2024-11-26
ACC-04266,CUST-01704,credit_card,2024-09-25
ACC-04267,CUST-04342,credit_card,2024-03-13
ACC-04268,CUST-00706,savings,2024-05-07
ACC-04269,CUST-01949,checking,2024-05-04
ACC-04270,CUST-01701,checking,2024-05-26
ACC-04271,CUST-01811,checking,2024-02-02
ACC-04272,CUST-02277,savings,2024-04-22
ACC-04273,CUST-02686,savings,2024-10-05
ACC-04274,CUST-00077,checking,2024-11-16
ACC-04275,CUST-01275,savings,2024-02-03
ACC-04276,CUST-03122,credit_card,2024-08-21
ACC-04277,CUST-03931,checking,2024-10-10
ACC-04278,CUST-02669,savings,2024-06-17
ACC-04279,CUST-01190,savings,2024-09-19
ACC-04280,CUST-04240,credit_card,2024-11-12
ACC-04281,CUST-00671,checking,2024-01-03
ACC-04282,CUST-00726,savings,2024-12-05
ACC-04283,CUST-00775,checking,2024-11-26
ACC-04284,CUST-02962,checking,2024-09-18
ACC-04285,CUST-01186,credit_card,2024-07-26
ACC-04286,CUST-04653,credit_card,2024-11-07
ACC-04287,CUST-01177,checking,2024-12-11
ACC-04288,CUST-03595,savings,2024-12-28
ACC-04289,CUST-01363,checking,2024-02-27
ACC-04290,CUST-02305,checking,2024-05-26
ACC-04291,CUST-03468,savings,2024-06-23
ACC-04292,CUST-03872,savings,2024-03-13
ACC-04293,CUST-02108,savings,2024-01-04
ACC-04294,CUST-02722,checking,2024-11-05
ACC-04295,CUST-02048,credit_card,2024-07-24
ACC-04296,CUST-02879,savings,2024-11-27
ACC-04297,CUST-00557,checking,2024-07-22
ACC-04298,CUST-00036,checking,2024-12-10
ACC-04299,CUST-04418,credit_card,2024-12-28
ACC-04300,CUST-01427,credit_card,2024-04-11
ACC-04301,CUST-00406,checking,2024-12-12
ACC-04302,CUST-02718,credit_card,2024-02-05
ACC-04303,CUST-04807,checking,2024-02-16
ACC-04304,CUST-01798,checking,2024-02-17
ACC-04305,CUST-04940,credit_card,2024-08-12
ACC-04306,CUST-03334,savings,2024-06-27
ACC-04307,CUST-01690,credit_card,2024-01-15
ACC-04308,CUST-02091,credit_card,2024-06-02
ACC-04309,CUST-01225,credit_card,2024-11-02
ACC-04310,CUST-00675,credit_card,2024-02-21
ACC-04311,CUST-03048,savings,2024-06-05
ACC-04312,CUST-00050,credit_card,2024-01-02
ACC-04313,CUST-01084,checking,2024-01-04
ACC-04314,CUST-00459,savings,2024-04-20
ACC-04315,CUST-00057,savings,2024-08-05
ACC-04316,CUST-03844,checking,2024-02-19
ACC-04317,CUST-04094,checking,2024-02-02
ACC-04318,CUST-04284,checking,2024-04-01
ACC-04319,CUST-01047,credit_card,2024-02-28
ACC-04320,CUST-01208,savings,2024-04-03
ACC-04321,CUST-01701,checking,2024-09-04
ACC-04322,CUST-01372,credit_card,2024-04-27
ACC-04323,CUST-00204,credit_card,2024-01-15
ACC-04324,CUST-04704,credit_card,2024-04-19
ACC-04325,CUST-03672,savings,2024-04-22
ACC-04326,CUST-01908,checking,2024-12-05
ACC-04327,CUST-04850,savings,2024-04-01
ACC-04328,CUST-00867,checking,2024-11-06
ACC-04329,CUST-00581,savings,2024-08-09
ACC-04330,CUST-03421,savings,2024-10-24
ACC-04331,CUST-01697,credit_card,2024-04-12
ACC-04332,CUST-02687,credit_card,2024-09-23
ACC-04333,CUST-02056,checking,2024-07-11
ACC-04334,CUST-03200,checking,2024-08-22
ACC-04335,CUST-03756,checking,2024-10-09
ACC-04336,CUST-02217,checking,2024-02-03
ACC-04337,CUST-01117,savings,2024-02-10
ACC-04338,CUST-00509,credit_card,2024-02-26
