case_id,transaction_id,account_id,status,risk_score,opened_at
FC-02259,TXN-031914,ACC-02833,closed_no_fraud,0.42,2026-06-06
FC-02260,TXN-033572,ACC-03755,closed_no_fraud,0.59,2026-05-08
FC-02261,TXN-046583,ACC-03174,open,0.77,2026-07-02
FC-02262,TXN-018788,ACC-01440,confirmed_fraud,0.53,2026-06-03
FC-02263,TXN-037984,ACC-06225,confirmed_fraud,0.4,2026-05-14
FC-02264,TXN-038302,ACC-01945,open,0.66,2026-06-28
FC-02265,TXN-000903,ACC-00709,investigating,0.74,2026-01-01
FC-02266,TXN-049641,ACC-04843,investigating,0.6,2026-03-25
FC-02267,TXN-002156,ACC-03257,open,0.85,2026-03-13
FC-02268,TXN-022187,ACC-03179,confirmed_fraud,0.8,2026-03-13
FC-02269,TXN-007646,ACC-05519,confirmed_fraud,0.65,2026-05-03
FC-02270,TXN-040087,ACC-01562,open,0.8,2026-02-16
FC-02271,TXN-008813,ACC-01982,open,0.97,2026-03-06
FC-02272,TXN-025208,ACC-07187,open,0.4,2026-07-08
FC-02273,TXN-012943,ACC-04287,closed_no_fraud,0.61,2026-07-09
FC-02274,TXN-029342,ACC-02823,investigating,0.86,2026-08-06
FC-02275,TXN-026047,ACC-02774,investigating,0.72,2026-08-10
FC-02276,TXN-032790,ACC-01778,confirmed_fraud,0.8,2026-03-12
FC-02277,TXN-012921,ACC-01257,investigating,0.79,2026-06-23
FC-02278,TXN-010858,ACC-05283,investigating,0.89,2026-02-06
FC-02279,TXN-049358,ACC-03988,closed_no_fraud,0.84,2026-02-08
FC-02280,TXN-010307,ACC-04229,investigating,0.69,2026-06-16
FC-02281,TXN-029144,ACC-07380,closed_no_fraud,0.7,2026-01-27
FC-02282,TXN-008693,ACC-06815,closed_no_fraud,0.97,2026-05-26
FC-02283,TXN-043754,ACC-04124,confirmed_fraud,0.79,2026-05-09
FC-02284,TXN-047655,ACC-00607,closed_no_fraud,0.6,2026-08-03
FC-02285,TXN-030429,ACC-02375,open,0.59,2026-02-21
FC-02286,TXN-039076,ACC-05919,closed_no_fraud,0.84,2026-08-03
FC-02287,TXN-041033,ACC-02778,closed_no_fraud,0.44,2026-07-14
FC-02288,TXN-029461,ACC-02881,closed_no_fraud,0.82,2026-08-17
FC-02289,TXN-049144,ACC-02906,closed_no_fraud,0.62,2026-05-23
FC-02290,TXN-005317,ACC-02515,investigating,0.47,2026-03-18
FC-02291,TXN-048304,ACC-05914,closed_no_fraud,0.62,2026-07-11
FC-02292,TXN-031581,ACC-01687,investigating,0.86,2026-07-22
FC-02293,TXN-003942,ACC-01278,open,0.59,2026-08-01
FC-02294,TXN-031503,ACC-04766,closed_no_fraud,0.77,2026-03-15
FC-02295,TXN-008153,ACC-03335,open,0.7,2026-04-28
FC-02296,TXN-030841,ACC-04458,confirmed_fraud,0.8,2026-03-28
FC-02297,TXN-038939,ACC-04488,open,0.48,2026-08-09
FC-02298,TXN-042504,ACC-00681,closed_no_fraud,0.54,2026-07-13
FC-02299,TXN-020956,ACC-04733,confirmed_fraud,0.66,2026-02-07
FC-02300,TXN-013963,ACC-00314,confirmed_fraud,0.63,2026-06-06
FC-02301,TXN-047898,ACC-06737,closed_no_fraud,0.48,2026-07-05
FC-02302,TXN-006209,ACC-05483,investigating,0.61,2026-05-17
FC-02303,TXN-031528,ACC-07321,investigating,0.47,2026-03-13
FC-02304,TXN-004846,ACC-02919,confirmed_fraud,0.63,2026-04-19
FC-02305,TXN-042099,ACC-00003,confirmed_fraud,0.81,2026-05-16
FC-02306,TXN-018669,ACC-04452,investigating,0.67,2026-04-07
FC-02307,TXN-007168,ACC-07269,confirmed_fraud,0.93,2026-01-06
FC-02308,TXN-045907,ACC-02950,investigating,0.66,2026-05-17
FC-02309,TXN-048275,ACC-03850,investigating,0.71,2026-02-22
FC-02310,TXN-016359,ACC-02213,confirmed_fraud,0.72,2026-02-27
FC-02311,TXN-023206,ACC-05283,open,0.45,2026-04-24
FC-02312,TXN-009761,ACC-07332,confirmed_fraud,0.45,2026-01-09
FC-02313,TXN-026989,ACC-01288,investigating,0.57,2026-03-17
FC-02314,TXN-003481,ACC-01398,open,0.97,2026-08-22
FC-02315,TXN-046031,ACC-07456,confirmed_fraud,0.58,2026-03-03
FC-02316,TXN-041257,ACC-02644,closed_no_fraud,0.73,2026-03-13
FC-02317,TXN-017170,ACC-06782,investigating,0.89,2026-02-24
FC-02318,TXN-024947,ACC-02585,confirmed_fraud,0.95,2026-05-14
FC-02319,TXN-007705,ACC-04047,investigating,0.62,2026-01-09
FC-02320,TXN-024299,ACC-05017,investigating,0.8,2026-01-20
FC-02321,TXN-027995,ACC-06419,confirmed_fraud,0.75,2026-03-27
FC-02322,TXN-024564,ACC-04547,open,0.72,2026-03-15
FC-02323,TXN-000039,ACC-05143,confirmed_fraud,0.95,2026-04-10
FC-02324,TXN-025013,ACC-00403,closed_no_fraud,0.94,2026-06-10
FC-02325,TXN-039501,ACC-02596,closed_no_fraud,0.91,2026-08-16
FC-02326,TXN-044147,ACC-03627,open,0.6,2026-02-16
FC-02327,TXN-022440,ACC-04666,closed_no_fraud,0.78,2026-01-16
FC-02328,TXN-043402,ACC-00602,investigating,0.47,2026-06-15
FC-02329,TXN-044598,ACC-07107,investigating,0.53,2026-03-16
FC-02330,TXN-033377,ACC-03873,closed_no_fraud,0.44,2026-08-15
FC-02331,TXN-044168,ACC-01554,closed_no_fraud,0.83,2026-02-27
FC-02332,TXN-016343,ACC-03857,investigating,0.58,2026-03-04
FC-02333,TXN-009132,ACC-01482,investigating,0.47,2026-07-17
FC-02334,TXN-045115,ACC-00814,investigating,0.44,2026-08-16
FC-02335,TXN-016809,ACC-01707,investigating,0.81,2026-04-21
FC-02336,TXN-013870,ACC-00066,open,0.48,2026-01-24
FC-02337,TXN-020494,ACC-04247,investigating,0.81,2026-03-18
FC-02338,TXN-001164,ACC-03931,open,0.84,2026-04-17
FC-02339,TXN-008092,ACC-06674,investigating,0.76,2026-03-26
FC-02340,TXN-003435,ACC-07409,closed_no_fraud,0.84,2026-01-27
FC-02341,TXN-019629,ACC-00070,closed_no_fraud,0.43,2026-02-07
FC-02342,TXN-041523,ACC-07333,investigating,0.68,2026-08-23
FC-02343,TXN-045668,ACC-01707,confirmed_fraud,0.53,2026-02-26
FC-02344,TXN-025838,ACC-05334,closed_no_fraud,0.68,2026-03-07
FC-02345,TXN-021026,ACC-07265,confirmed_fraud,0.91,2026-05-04
FC-02346,TXN-026732,ACC-04417,open,0.91,2026-06-03
FC-02347,TXN-000794,ACC-02686,open,0.64,2026-03-10
FC-02348,TXN-031371,ACC-05284,closed_no_fraud,0.51,2026-03-11
FC-02349,TXN-022723,ACC-01504,confirmed_fraud,0.86,2026-04-01
FC-02350,TXN-021819,ACC-03722,closed_no_fraud,0.51,2026-02-01
FC-02351,TXN-002471,ACC-05650,open,0.77,2026-04-07
FC-02352,TXN-039176,ACC-03894,confirmed_fraud,0.89,2026-06-14
FC-02353,TXN-033402,ACC-05535,confirmed_fraud,0.56,2026-01-20
FC-02354,TXN-048761,ACC-01690,closed_no_fraud,0.75,2026-03-21
FC-02355,TXN-035014,ACC-03115,confirmed_fraud,0.4,2026-04-11
FC-02356,TXN-019898,ACC-01429,investigating,0.41,2026-01-01
FC-02357,TXN-004446,ACC-00229,investigating,0.47,2026-05-07
FC-02358,TXN-015505,ACC-01690,open,0.42,2026-03-15
FC-02359,TXN-026612,ACC-03134,investigating,0.42,2026-01-23
FC-02360,TXN-040152,ACC-01533,open,0.71,2026-02-26
FC-02361,TXN-032764,ACC-00726,open,0.97,2026-07-06
FC-02362,TXN-040002,ACC-01724,confirmed_fraud,0.59,2026-03-03
FC-02363,TXN-016606,ACC-04159,closed_no_fraud,0.64,2026-07-05
FC-02364,TXN-029303,ACC-02731,closed_no_fraud,0.66,2026-03-08
FC-02365,TXN-030235,ACC-06979,closed_no_fraud,0.57,2026-03-04
FC-02366,TXN-035018,ACC-07059,open,0.44,2026-08-11
FC-02367,TXN-012825,ACC-02572,confirmed_fraud,0.64,2026-02-08
FC-02368,TXN-023040,ACC-05333,confirmed_fraud,0.78,2026-01-10
FC-02369,TXN-011503,ACC-04878,investigating,0.44,2026-07-03
FC-02370,TXN-025962,ACC-04203,open,0.45,2026-01-27
FC-02371,TXN-025502,ACC-00092,confirmed_fraud,0.41,2026-08-21
FC-02372,TXN-039274,ACC-02669,closed_no_fraud,0.92,2026-04-04
FC-02373,TXN-005446,ACC-02641,confirmed_fraud,0.86,2026-02-27
FC-02374,TXN-003444,ACC-00552,investigating,0.68,2026-07-22
FC-02375,TXN-005612,ACC-03371,closed_no_fraud,0.81,2026-03-23
FC-02376,TXN-001857,ACC-04487,closed_no_fraud,0.68,2026-02-04
FC-02377,TXN-040022,ACC-06625,open,0.44,2026-01-04
FC-02378,TXN-022871,ACC-04450,confirmed_fraud,0.85,2026-04-03
FC-02379,TXN-047775,ACC-05168,closed_no_fraud,0.7,2026-07-02
FC-02380,TXN-029150,ACC-00520,closed_no_fraud,0.84,2026-02-25
FC-02381,TXN-047964,ACC-05460,open,0.49,2026-06-07
FC-02382,TXN-029546,ACC-01505,open,0.48,2026-08-27
FC-02383,TXN-011540,ACC-01972,closed_no_fraud,0.89,2026-02-19
FC-02384,TXN-015365,ACC-06177,open,0.98,2026-04-04
FC-02385,TXN-006690,ACC-05809,confirmed_fraud,0.93,2026-01-10
FC-02386,TXN-020750,ACC-01512,open,0.69,2026-08-27
FC-02387,TXN-017307,ACC-04249,open,0.95,2026-05-13
FC-02388,TXN-017365,ACC-01601,closed_no_fraud,0.49,2026-01-04
FC-02389,TXN-007950,ACC-00364,investigating,0.51,2026-08-12
FC-02390,TXN-015616,ACC-07225,investigating,0.45,2026-03-09
FC-02391,TXN-034442,ACC-02927,open,0.53,2026-04-16
FC-02392,TXN-039184,ACC-06504,open,0.94,2026-07-09
FC-02393,TXN-046939,ACC-06981,closed_no_fraud,0.84,2026-08-26
FC-02394,TXN-035481,ACC-01792,investigating,0.47,2026-02-09
FC-02395,TXN-016670,ACC-04747,confirmed_fraud,0.74,2026-06-17
FC-02396,TXN-024617,ACC-00647,confirmed_fraud,0.77,2026-04-23
FC-02397,TXN-019400,ACC-03217,investigating,0.69,2026-02-16
FC-02398,TXN-002968,ACC-05158,open,0.84,2026-07-11
FC-02399,TXN-047054,ACC-01453,investigating,0.8,2026-07-24
FC-02400,TXN-000467,ACC-01233,investigating,0.47,2026-02-14
FC-02401,TXN-027302,ACC-00368,investigating,0.63,2026-03-13
FC-02402,TXN-023031,ACC-02467,investigating,0.63,2026-06-20
FC-02403,TXN-027455,ACC-02066,investigating,0.6,2026-02-15
FC-02404,TXN-039229,ACC-00770,closed_no_fraud,0.71,2026-07-07
FC-02405,TXN-044626,ACC-00670,investigating,0.9,2026-03-07
FC-02406,TXN-015105,ACC-00545,investigating,0.5,2026-02-01
FC-02407,TXN-011853,ACC-02442,open,0.43,2026-08-07
FC-02408,TXN-010468,ACC-07099,open,0.97,2026-04-26
FC-02409,TXN-004805,ACC-02533,confirmed_fraud,0.82,2026-02-11
FC-02410,TXN-029189,ACC-01787,closed_no_fraud,0.63,2026-01-27
FC-02411,TXN-034156,ACC-00253,closed_no_fraud,0.87,2026-01-20
FC-02412,TXN-041591,ACC-01610,closed_no_fraud,0.72,2026-07-13
FC-02413,TXN-048420,ACC-02819,confirmed_fraud,0.92,2026-03-23
FC-02414,TXN-011689,ACC-02675,investigating,0.86,2026-05-25
FC-02415,TXN-035065,ACC-05197,closed_no_fraud,0.87,2026-03-17
FC-02416,TXN-013660,ACC-01729,open,0.79,2026-08-27
FC-02417,TXN-043326,ACC-06175,closed_no_fraud,0.45,2026-07-08
FC-02418,TXN-019728,ACC-06524,investigating,0.67,2026-03-17
FC-02419,TXN-009592,ACC-06251,confirmed_fraud,0.75,2026-01-12
FC-02420,TXN-014147,ACC-07347,open,0.73,2026-06-11
FC-02421,TXN-000715,ACC-06507,open,0.67,2026-01-01
FC-02422,TXN-002132,ACC-06675,open,0.94,2026-05-11
FC-02423,TXN-048046,ACC-06147,closed_no_fraud,0.52,2026-02-20
FC-02424,TXN-014702,ACC-07047,closed_no_fraud,0.9,2026-01-18
FC-02425,TXN-001697,ACC-02583,confirmed_fraud,0.55,2026-03-18
FC-02426,TXN-043027,ACC-00829,closed_no_fraud,0.95,2026-01-03
FC-02427,TXN-021677,ACC-07105,investigating,0.6,2026-05-23
FC-02428,TXN-048066,ACC-00043,open,0.54,2026-04-22
FC-02429,TXN-035383,ACC-03036,investigating,0.68,2026-08-03
FC-02430,TXN-040359,ACC-05895,confirmed_fraud,0.67,2026-04-25
FC-02431,TXN-045281,ACC-01320,closed_no_fraud,0.48,2026-04-18
FC-02432,TXN-003208,ACC-03517,confirmed_fraud,0.67,2026-02-25
FC-02433,TXN-040835,ACC-00972,closed_no_fraud,0.61,2026-06-06
FC-02434,TXN-027836,ACC-03580,investigating,0.5,2026-07-15
FC-02435,TXN-028412,ACC-01329,investigating,0.7,2026-05-20
FC-02436,TXN-012337,ACC-01956,confirmed_fraud,0.48,2026-02-09
FC-02437,TXN-042253,ACC-04482,closed_no_fraud,0.43,2026-08-05
FC-02438,TXN-028907,ACC-01434,investigating,0.62,2026-03-10
FC-02439,TXN-019189,ACC-07051,open,0.62,2026-05-22
FC-02440,TXN-035041,ACC-00469,closed_no_fraud,0.64,2026-05-09
FC-02441,TXN-023905,ACC-03262,closed_no_fraud,0.53,2026-01-18
FC-02442,TXN-039077,ACC-00932,closed_no_fraud,0.66,2026-01-24
FC-02443,TXN-033606,ACC-00905,open,0.83,2026-04-04
FC-02444,TXN-009459,ACC-01093,investigating,0.8,2026-08-08
FC-02445,TXN-008790,ACC-05810,closed_no_fraud,0.89,2026-01-22
FC-02446,TXN-042365,ACC-05484,closed_no_fraud,0.62,2026-06-01
FC-02447,TXN-038778,ACC-01842,closed_no_fraud,0.76,2026-06-14
FC-02448,TXN-028637,ACC-07232,confirmed_fraud,0.65,2026-06-15
FC-02449,TXN-036545,ACC-02564,open,0.54,2026-08-10
FC-02450,TXN-003627,ACC-01087,confirmed_fraud,0.5,2026-01-27
FC-02451,TXN-036995,ACC-02934,investigating,0.72,2026-01-22
FC-02452,TXN-017560,ACC-03994,open,0.82,2026-06-03
FC-02453,TXN-000568,ACC-03553,closed_no_fraud,0.48,2026-06-07
FC-02454,TXN-045379,ACC-03665,closed_no_fraud,0.61,2026-06-15
FC-02455,TXN-043215,ACC-04498,confirmed_fraud,0.55,2026-02-27
FC-02456,TXN-015383,ACC-02900,investigating,0.5,2026-04-27
FC-02457,TXN-009943,ACC-03478,confirmed_fraud,0.61,2026-06-06
FC-02458,TXN-005796,ACC-02538,closed_no_fraud,0.94,2026-05-26
FC-02459,TXN-034578,ACC-01496,closed_no_fraud,0.85,2026-02-27
FC-02460,TXN-024673,ACC-04096,closed_no_fraud,0.95,2026-03-07
FC-02461,TXN-022713,ACC-07147,open,0.96,2026-07-09
FC-02462,TXN-040733,ACC-03622,investigating,0.85,2026-02-26
FC-02463,TXN-014849,ACC-04107,investigating,0.44,2026-07-21
FC-02464,TXN-002794,ACC-05392,closed_no_fraud,0.74,2026-02-01
FC-02465,TXN-007063,ACC-02365,closed_no_fraud,0.8,2026-03-02
FC-02466,TXN-041448,ACC-07140,confirmed_fraud,0.61,2026-08-18
FC-02467,TXN-007688,ACC-04710,investigating,0.86,2026-08-26
FC-02468,TXN-006688,ACC-06687,open,0.47,2026-07-01
FC-02469,TXN-043947,ACC-04519,confirmed_fraud,0.87,2026-04-23
FC-02470,TXN-012240,ACC-05464,closed_no_fraud,0.68,2026-04-06
FC-02471,TXN-000703,ACC-07207,open,0.51,2026-07-07
FC-02472,TXN-007135,ACC-04771,investigating,0.93,2026-05-27
FC-02473,TXN-013608,ACC-00327,investigating,0.45,2026-03-14
FC-02474,TXN-045083,ACC-03445,open,0.44,2026-03-18
FC-02475,TXN-034235,ACC-02610,investigating,0.51,2026-02-09
FC-02476,TXN-025181,ACC-05495,closed_no_fraud,0.84,2026-08-09
FC-02477,TXN-017583,ACC-06630,closed_no_fraud,0.67,2026-02-28
FC-02478,TXN-018982,ACC-04523,investigating,0.81,2026-04-11
FC-02479,TXN-039479,ACC-03065,closed_no_fraud,0.58,2026-01-07
FC-02480,TXN-032931,ACC-03043,investigating,0.4,2026-08-19
FC-02481,TXN-048996,ACC-04024,closed_no_fraud,0.98,2026-04-08
FC-02482,TXN-019888,ACC-05267,closed_no_fraud,0.88,2026-03-05
FC-02483,TXN-016628,ACC-06802,open,0.72,2026-07-15
FC-02484,TXN-008907,ACC-00505,investigating,0.42,2026-01-24
FC-02485,TXN-024821,ACC-05806,closed_no_fraud,0.68,2026-03-28
FC-02486,TXN-017175,ACC-06294,open,0.57,2026-03-18
FC-02487,TXN-008726,ACC-00158,investigating,0.9,2026-04-15
FC-02488,TXN-035672,ACC-04845,confirmed_fraud,0.73,2026-03-02
FC-02489,TXN-026344,ACC-06624,closed_no_fraud,0.41,2026-01-16
FC-02490,TXN-028618,ACC-00761,closed_no_fraud,0.56,2026-02-10
FC-02491,TXN-038630,ACC-03612,open,0.9,2026-07-11
FC-02492,TXN-043015,ACC-05004,open,0.5,2026-01-27
FC-02493,TXN-039444,ACC-06104,open,0.41,2026-06-15
FC-02494,TXN-011604,ACC-07232,confirmed_fraud,0.94,2026-08-23
FC-02495,TXN-003583,ACC-01302,open,0.57,2026-04-05
FC-02496,TXN-001810,ACC-03855,open,0.56,2026-04-01
FC-02497,TXN-028606,ACC-05742,closed_no_fraud,0.64,2026-02-26
FC-02498,TXN-002277,ACC-03522,open,0.56,2026-04-08
FC-02499,TXN-015709,ACC-00437,investigating,0.4,2026-04-21
FC-02500,TXN-045461,ACC-04764,confirmed_fraud,0.58,2026-02-26
FC-02501,TXN-043113,ACC-03011,closed_no_fraud,0.84,2026-07-14
FC-02502,TXN-039528,ACC-02371,open,0.78,2026-08-20
FC-02503,TXN-021632,ACC-05434,confirmed_fraud,0.45,2026-05-15
FC-02504,TXN-032293,ACC-07480,open,0.96,2026-08-20
FC-02505,TXN-027060,ACC-04753,investigating,0.53,2026-03-22
FC-02506,TXN-034939,ACC-00473,open,0.81,2026-06-17
FC-02507,TXN-005856,ACC-05149,investigating,0.95,2026-06-15
FC-02508,TXN-044331,ACC-06480,open,0.4,2026-02-22
FC-02509,TXN-008221,ACC-03234,confirmed_fraud,0.56,2026-05-03
FC-02510,TXN-046683,ACC-01849,open,0.42,2026-03-16
FC-02511,TXN-033596,ACC-03716,closed_no_fraud,0.75,2026-06-11
FC-02512,TXN-044077,ACC-05597,confirmed_fraud,0.48,2026-06-18
FC-02513,TXN-016160,ACC-01406,closed_no_fraud,0.66,2026-06-06
FC-02514,TXN-021876,ACC-04307,open,0.67,2026-06-05
FC-02515,TXN-047294,ACC-05332,open,0.64,2026-08-20
FC-02516,TXN-020193,ACC-00132,closed_no_fraud,0.45,2026-06-20
FC-02517,TXN-028545,ACC-02519,confirmed_fraud,0.83,2026-08-21
FC-02518,TXN-008544,ACC-05884,open,0.61,2026-02-20
FC-02519,TXN-023195,ACC-02422,confirmed_fraud,0.95,2026-01-02
FC-02520,TXN-005019,ACC-00549,open,0.43,2026-05-16
FC-02521,TXN-040184,ACC-03835,confirmed_fraud,0.62,2026-08-19
FC-02522,TXN-016894,ACC-04819,investigating,0.51,2026-07-01
FC-02523,TXN-010648,ACC-02317,closed_no_fraud,0.6,2026-08-17
FC-02524,TXN-007187,ACC-02799,closed_no_fraud,0.57,2026-07-10
FC-02525,TXN-033428,ACC-00450,investigating,0.91,2026-04-21
FC-02526,TXN-020655,ACC-05842,open,0.93,2026-02-27
FC-02527,TXN-035092,ACC-05804,open,0.69,2026-04-09
FC-02528,TXN-031855,ACC-04064,closed_no_fraud,0.89,2026-05-09
FC-02529,TXN-044542,ACC-01222,confirmed_fraud,0.83,2026-07-18
FC-02530,TXN-028898,ACC-04683,investigating,0.88,2026-08-05
FC-02531,TXN-011294,ACC-05933,closed_no_fraud,0.77,2026-01-05
FC-02532,TXN-043106,ACC-07415,open,0.77,2026-06-28
FC-02533,TXN-018909,ACC-01824,open,0.61,2026-02-15
FC-02534,TXN-034769,ACC-04170,confirmed_fraud,0.86,2026-07-05
FC-02535,TXN-002809,ACC-02129,confirmed_fraud,0.69,2026-07-24
FC-02536,TXN-007827,ACC-06387,open,0.76,2026-06-06
FC-02537,TXN-023960,ACC-05304,investigating,0.66,2026-06-02
FC-02538,TXN-034714,ACC-05263,confirmed_fraud,0.42,2026-01-10
FC-02539,TXN-028843,ACC-05201,confirmed_fraud,0.49,2026-02-18
FC-02540,TXN-006466,ACC-01428,confirmed_fraud,0.75,2026-06-27
FC-02541,TXN-030202,ACC-06431,investigating,0.67,2026-08-03
FC-02542,TXN-031955,ACC-05791,closed_no_fraud,0.64,2026-06-05
FC-02543,TXN-049825,ACC-01220,investigating,0.52,2026-05-08
FC-02544,TXN-027148,ACC-00725,confirmed_fraud,0.89,2026-05-22
FC-02545,TXN-012839,ACC-06246,open,0.44,2026-08-21
FC-02546,TXN-019430,ACC-04183,investigating,0.75,2026-03-20
FC-02547,TXN-007127,ACC-00846,closed_no_fraud,0.95,2026-07-02
FC-02548,TXN-003173,ACC-03488,closed_no_fraud,0.82,2026-04-17
FC-02549,TXN-028190,ACC-06720,confirmed_fraud,0.55,2026-05-15
FC-02550,TXN-024977,ACC-04193,closed_no_fraud,0.75,2026-04-03
FC-02551,TXN-014151,ACC-06828,open,0.81,2026-08-25
FC-02552,TXN-024482,ACC-04179,open,0.71,2026-03-17
FC-02553,TXN-040411,ACC-05066,closed_no_fraud,0.54,2026-01-26
FC-02554,TXN-020104,ACC-06395,confirmed_fraud,0.64,2026-02-22
FC-02555,TXN-018595,ACC-00520,investigating,0.95,2026-05-07
FC-02556,TXN-035936,ACC-02613,confirmed_fraud,0.93,2026-02-08
FC-02557,TXN-035680,ACC-04498,confirmed_fraud,0.93,2026-06-27
FC-02558,TXN-031128,ACC-05891,closed_no_fraud,0.67,2026-01-07
FC-02559,TXN-008574,ACC-03172,confirmed_fraud,0.49,2026-01-20
FC-02560,TXN-024973,ACC-06678,closed_no_fraud,0.6,2026-05-15
FC-02561,TXN-041830,ACC-07275,closed_no_fraud,0.74,2026-08-24
FC-02562,TXN-036305,ACC-05985,closed_no_fraud,0.63,2026-06-26
FC-02563,TXN-006113,ACC-01933,closed_no_fraud,0.54,2026-03-26
FC-02564,TXN-023308,ACC-04579,closed_no_fraud,0.72,2026-02-05
FC-02565,TXN-025596,ACC-01596,confirmed_fraud,0.92,2026-07-05
FC-02566,TXN-047879,ACC-03870,open,0.48,2026-04-10
FC-02567,TXN-004938,ACC-07217,open,0.6,2026-01-17
FC-02568,TXN-029048,ACC-05980,confirmed_fraud,0.79,2026-07-11
FC-02569,TXN-041790,ACC-00122,open,0.42,2026-05-12
FC-02570,TXN-009441,ACC-00523,confirmed_fraud,0.49,2026-01-09
FC-02571,TXN-009756,ACC-01979,investigating,0.87,2026-04-03
FC-02572,TXN-021822,ACC-04385,closed_no_fraud,0.88,2026-04-23
FC-02573,TXN-029449,ACC-06867,closed_no_fraud,0.96,2026-07-26
FC-02574,TXN-014605,ACC-06572,confirmed_fraud,0.87,2026-07-14
FC-02575,TXN-005101,ACC-01119,closed_no_fraud,0.85,2026-05-09
FC-02576,TXN-032481,ACC-02288,open,0.97,2026-01-18
FC-02577,TXN-022844,ACC-06936,investigating,0.96,2026-07-21
FC-02578,TXN-023711,ACC-05888,investigating,0.43,2026-04-08
FC-02579,TXN-034639,ACC-03515,confirmed_fraud,0.8,2026-03-11
FC-02580,TXN-040617,ACC-07063,confirmed_fraud,0.51,2026-01-10
FC-02581,TXN-041253,ACC-02337,investigating,0.8,2026-08-22
FC-02582,TXN-048571,ACC-00677,open,0.68,2026-01-08
FC-02583,TXN-031885,ACC-05108,confirmed_fraud,0.47,2026-01-06
FC-02584,TXN-007919,ACC-07175,open,0.86,2026-07-21
FC-02585,TXN-019133,ACC-02562,open,0.43,2026-06-26
FC-02586,TXN-049237,ACC-02190,closed_no_fraud,0.56,2026-04-03
FC-02587,TXN-013382,ACC-00565,open,0.78,2026-04-21
FC-02588,TXN-041485,ACC-04676,investigating,0.66,2026-06-11
FC-02589,TXN-020081,ACC-01338,open,0.52,2026-07-27
FC-02590,TXN-048303,ACC-06460,investigating,0.84,2026-07-06
FC-02591,TXN-005698,ACC-06732,open,0.81,2026-02-28
FC-02592,TXN-001116,ACC-03401,investigating,0.73,2026-04-23
FC-02593,TXN-017290,ACC-01118,confirmed_fraud,0.72,2026-08-04
FC-02594,TXN-044235,ACC-00685,open,0.82,2026-08-27
FC-02595,TXN-044214,ACC-02297,closed_no_fraud,0.59,2026-08-23
FC-02596,TXN-015179,ACC-01269,investigating,0.65,2026-06-14
FC-02597,TXN-028930,ACC-05523,confirmed_fraud,0.72,2026-04-23
FC-02598,TXN-009135,ACC-05135,closed_no_fraud,0.9,2026-04-18
FC-02599,TXN-001930,ACC-00621,open,0.79,2026-04-25
FC-02600,TXN-041144,ACC-01622,confirmed_fraud,0.8,2026-03-17
FC-02601,TXN-040513,ACC-05646,investigating,0.66,2026-02-16
FC-02602,TXN-037349,ACC-05590,open,0.75,2026-05-28
FC-02603,TXN-008307,ACC-07041,closed_no_fraud,0.88,2026-03-09
FC-02604,TXN-030743,ACC-03201,confirmed_fraud,0.85,2026-02-20
FC-02605,TXN-018663,ACC-01722,closed_no_fraud,0.41,2026-08-08
FC-02606,TXN-016884,ACC-05432,open,0.81,2026-07-02
FC-02607,TXN-031407,ACC-01119,confirmed_fraud,0.57,2026-04-24
FC-02608,TXN-023964,ACC-02235,confirmed_fraud,0.55,2026-04-12
FC-02609,TXN-011546,ACC-04973,investigating,0.97,2026-04-05
FC-02610,TXN-040351,ACC-07276,closed_no_fraud,0.69,2026-07-10
FC-02611,TXN-035389,ACC-04640,investigating,0.72,2026-07-25
FC-02612,TXN-029230,ACC-05251,confirmed_fraud,0.42,2026-01-23
FC-02613,TXN-006224,ACC-05860,confirmed_fraud,0.68,2026-02-06
FC-02614,TXN-025436,ACC-01888,confirmed_fraud,0.5,2026-05-06
FC-02615,TXN-003615,ACC-06470,confirmed_fraud,0.94,2026-07-02
FC-02616,TXN-004306,ACC-00912,confirmed_fraud,0.54,2026-06-07
FC-02617,TXN-018228,ACC-05363,confirmed_fraud,0.6,2026-02-21
FC-02618,TXN-038537,ACC-04920,closed_no_fraud,0.75,2026-02-26
FC-02619,TXN-045033,ACC-01841,open,0.42,2026-03-12
FC-02620,TXN-023589,ACC-00787,open,0.92,2026-06-25
FC-02621,TXN-015914,ACC-04356,confirmed_fraud,0.68,2026-05-09
FC-02622,TXN-031114,ACC-02380,confirmed_fraud,0.58,2026-01-25
FC-02623,TXN-007662,ACC-02686,investigating,0.84,2026-07-21
FC-02624,TXN-027762,ACC-00351,confirmed_fraud,0.86,2026-07-27
FC-02625,TXN-033410,ACC-03089,investigating,0.7,2026-04-02
FC-02626,TXN-027550,ACC-03688,confirmed_fraud,0.79,2026-01-03
FC-02627,TXN-046695,ACC-06084,open,0.47,2026-07-08
FC-02628,TXN-045188,ACC-00710,closed_no_fraud,0.48,2026-04-08
FC-02629,TXN-028938,ACC-01613,open,0.95,2026-06-09
FC-02630,TXN-028188,ACC-04872,investigating,0.49,2026-06-26
FC-02631,TXN-023900,ACC-04933,investigating,0.61,2026-06-26
FC-02632,TXN-025142,ACC-02084,closed_no_fraud,0.51,2026-05-13
FC-02633,TXN-019164,ACC-04119,investigating,0.44,2026-03-18
FC-02634,TXN-024641,ACC-04475,investigating,0.98,2026-05-11
